	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	num_words	num_sentences	num_lemmas	num_commas	num_exclamation_marks	num_question_marks	average_word_length	average_sentence_length	num_nouns	num_verbs	num_adjectives	num_adverbs	num_conjunctions	num_spelling_errors	num_stopwords	automated_readability_index	coleman_liau_index	dale_chall_index	difficult_word_count	flesch_kincaid_grade	gunning_fog	linsear_write_formula	smog_index	syllables_count
3688	6084	3	There are several features that the cyclist encountered, and all of them affected the cyclist. For example, “several rusty bumps,” is a quote of the text explaining that he wasn’t riding on smooth ground he was riding on rough, hard, bumpy ground. Also he had a huge lack of water he was water depleted he couldn’t even go the speed limit, he was going 12 mph, he could have been going 55 mph. “Rough roads ahead Do not exceed posted speed limit,''  this is another quote expressing the dangers in the ride that he was risking. All these things made the cyclist uncomfortable, dehidrated, and very tired.	3	2		3																						107	4	123	10	0	0	4.611111111111111	27.0	26	16	8	5	2	20	55	13.8	9.06	9.25	15	11.4	13.71	14.75	12.6	151
3694	6090	3	There are many ways that the setting affected the cyclist. One way is in the story when it says that it was very hot, he could become dehydrated and could possibly have a heat stroke, also the rodes were windy. This could be a problem because hes tired so he might not be able to go around the turns, he might just keep going straight and then get lost even more. That is all about how the features of the setting affect the cyclist in the story.	1	1		1																						87	4	95	3	0	0	4.137931034482759	21.75	14	11	6	8	2	8	61	8.9	6.27	7.08	7	7.1	10.1	11.625	8.1	107
3699	6095	3	"The features of the setting in the essay, “Rough Road Ahead: Do Not Exceed Posted Speed Limit,” greatly affected the cyclist. In the beginning of this man’s journey he was confident in his abilities. “I rode in the morning with strong legs and a smile on my face.”  The cyclist was prepared for an exciting day and the setting supported this feeling. ""The cool pines and rushing rivers of Yosemite had my name written all over them."" @CAPS1, as the setting began to change and his water ran out, the cyclist's attitude changed. He was “traveling through the high deserts of California in June” without much water and begun to feel desperate. As more and more abandoned buildings and deserted towns appeared he went into despair. “At some point, tumbleweeds crossed my path and a ridiculously larg snake - it really did look like a diamondback-blocked the majority of the pavement in front of me.” He was in the middle of nowhere with no one around and because of this setting he lost hope of surviving. He thought he was going to die of heat stroke, not having any water left, on these short rolling hills and under the extremelyly hot sun. The cyclist was affected by the features of the setting, going from confidence, to desperation and despair, and then to relief, the changes in setting caused his change in attitude throughout this journey."	3	3		3																						235	11	262	11	0	0	4.711864406779661	21.454545454545453	68	33	12	9	12	35	124	20.4	10.11	9.01	35	16.1	18.51	19.333333333333332	14.1	332
3712	6108	3	"The features of the setting affects he cyclist. One way it affect the cyclist is it by being hotlike a says in the text""I could drop from heat stroke on a gorgerous day in June ""@CAPS1 way it affects the cyclist by being bumby like it says in the text ""ROUGH ROAD AHEAD:DO NOT EXCEED POSTED SPEED LIMIT."" that is how the setting affects the cyclist."	1	1		1																						66	3	74	0	0	0	4.303030303030303	22.0	22	8	1	1	0	9	33	15.3	7.5	8.62	11	12.6	13.81	17.0	0.0	89
3716	6112	3	The setting of the story affects the cyclist in most of the story. The heat made him hot & thirsty while the travel gave him a lack of energy and even     of a need for water. In paragraph @NUM1 the writer says one of the hills was “long and a               “ The hill was wearing him out & draining what was left of his energy. The setting of the story was the biggest party if the road was flat and bumpy while the tempeture was	1	1		1																						85	4	90	0	0	0	3.9770114942528734	21.75	22	8	6	1	5	9	49	7.5	5.22	7.52	10	10.2	9.28	11.375	8.1	124
3721	6117	3	There are many ways the features of the setting affect the cyclist. One feature is the weather. When a cyclist is on a trip the weather could affect the setting greatly. An example, if it started to rain the roads could become very slippery and dangerous to ride your bike on. The cyclist and his bike could crash and die. Just cause of the weather. Another feature is the animals. An animal is important cause any were you do the are different animals that do different things. If the cyclist knows  the animals around the area that he is traveling he could keep safe and not be harmed. Ti’s better to know the area and feel safe. Then not knowing what’s going to happen next.	1	1		1																						125	11	138	1	0	0	4.388888888888889	11.454545454545455	26	20	8	6	5	14	72	5.1	6.59	6.6	10	5.4	5.52	5.777777777777778	8.8	170
3722	6118	3	As the features changed in the setting it becomes harder for the cyclist .At first the cyclist stoned off pretty easy .He had plat smooth roads to go through .He started out before the sun could to him.” The cool pines and rushing rivers of Yosemite my name written all it “He kept his mind off the sun and this helped him .Then, he got to a highway that made it kind of harder .I noticed the terrain changing. Flat road was replaced by short, rolling hills “So he had to pedal harder and would tire him faster.” At some point, tumble weeds crossed my path. Trying to keep my balance in my dehydrated state “.By the tumble weeds that means he was in the desert during a hot period of time .So he had little water left and he was becoming dehydrated .This was a hard task for him to overcome .By the terrain changing it become harder for him.	3	2		3																						161	9	167	3	0	0	4.229813664596273	17.88888888888889	35	31	15	5	4	17	82	25.3	7.5	9.14	16	20.7	21.98	25.0	9.7	202
3725	6121	3	The features of the setting greatly  effected the cyclist.  He was  riding along   on a  route he had little confidence would end up anywhere. That being the first time ever being on that rode and having only not of date knowledge about it made the cyclist rework. The temperature was very hot, where was little shade, the   sun was beating down on him. The route was very discouraging .all the cyclist wanted wanted   was water and the route kept touenting him with false hope. At the first town he noticed a water pump, but all he could get of it was sludge and water that tasted like battery acid. Next he came to a deserted old building that approved to be an old bottling factory for Welch’s  grape  juice. The cyclist would appear  to be closing in on something to drink, but be left with nothing.	3	2		3																						146	9	168	4	0	0	4.217948717948718	17.333333333333332	30	21	12	7	5	17	85	9.8	7.83	7.05	18	9.1	9.73	8.0	8.4	208
3734	6130	3	The features of the setting keep affecting the cyclist because first its hopeful then he relizes its hopeless. He was laughting when people told him the right directions and now “It was sad, hopeless laught, mind you, but at least I still had energy to feel bad for self.” said the cyclist when he was refering back to the first town. The reason this affect the cyclist is at first he was going good then he got thirsty and bad things happened.  thats how it affect th cyclist.	1	1		1																						88	4	97	3	0	0	4.382022471910112	22.25	17	15	10	8	3	12	50	14.1	8.43	7.6	10	11.2	13.54	16.0	9.7	115
3736	6132	3	This is how the setting effects the cyclist. One is the hot dry California desert heat. It was making him hot and thirsty which was making him low on water. The hot desert heat had made water a for like a substance which he could not drink from the well. The water bottle only containe a few tentalizing sips which was not enough to quench his thirst. The hot heat that would make birds pick him drys all of those examples make it hard for the reader to take the old timers advice. It made him realice that in time comes wisely and youth can make silly mistakes. The heat had made it only a trip for his inner soul to survive. That is ho the setting effects the cyclest.	3	3		3																						130	9	139	0	0	0	4.161538461538462	14.444444444444445	30	18	15	3	2	12	75	5.4	5.85	6.9	14	5.4	6.99	6.714285714285714	6.9	163
3740	6136	3	The features affect the cyclist because of how the road is made. If the road is a downhill ride the cyclist might ride faster. The road might be up the hill so he @MONTH1 go slow. There could be a possibility that the road might have bump rocks or grass on it that could be something tough to ride through. So the affect of the cyclist is depending on how the roads are made.	1	1		1																						74	5	79	0	0	0	4.081081081081081	14.8	15	9	1	5	1	5	49	5.2	5.33	6.72	7	4.3	7.0	6.8	6.7	90
3748	6144	3	The cyclist knowing not where he was going got a wrong enformation and he followed it. He was excited to know that he knows where he’s heading too. Along his journey he was aciccted with a lot of things like the sun. The weather condition of their exaction and the big snake he saw. He was affected by sun because he was dehydrating and he almost had no water left for him as it was also becoming so hot alike makes the journey very difficult for and made his mood strange while also following the direction he was disfernded by a big snake he encounter at the case slic desn't while succeed their add was scared that he was going to be attacked unlike anyone to make his way through. The features affects him because he doesn’t know where he was going and he wait a as her cut.” Then he was going to wrong direction and he wasn’t prepared for the journey because the weather condition was” summer time” it was hot and he was riding a bicycle not a car.	3	2		3																						182	7	188	0	0	0	4.241758241758242	26.0	30	33	11	10	7	16	108	13.7	7.67	7.74	19	12.7	13.88	12.4	12.2	248
3751	6147	3	The setting in the story affected the cyclist. The setting takes place in June. It is very hot and the cyclist is getting very dehydrated. You can imagine how hot it got when it said, “wiped the sweat from my eyes to make sure it wasn’t a mirage.” It also sounded in the story that it felt like two hundred degrees when the sun was beating down	2	1		2																						67	5	71	1	0	0	4.149253731343284	13.4	12	12	5	4	1	7	38	6.5	6.03	7.3	7	6.3	7.91	7.875	7.2	87
3753	6149	3	The features of the settings in “Do not exceed the posted speed limit” by Joe Kurmaskie were rough and challenging. A biker rides through todi, California which is a rough area to ride. The ride was hot and long that he was so dehidrated that sweat was dried around his neck. The solo cyclist says “There was no one in sight, not a building, car, or structure of any kind.” He had no where to get water or food. It was deserted. He thought if he died no one would find him faster the birds would pick him clean. The essay “rough road ahead: do not exceed posted speed limit by @PERSON1 shows a solo cycilist are very independent.	2	2		2																						119	7	131	4	0	0	4.294117647058823	17.0	33	15	9	4	4	21	62	7.3	6.67	7.93	19	6.4	8.82	8.166666666666666	8.4	152
3759	6155	3	The features of the setting affected the cyclist in a lot of ways. in the essay, the author describe how the setting is hot, it is bumpy, it makes him sweat, it makes him tired, he is also, running out of water from his thirst. The road gets, very rocky at one point. The narrator states “Flat road was replaced by short, rolling hills (Kurmaskie @NUM1). There is also a photograph that shows how rough the terrain is. It is barrain with nothing around it.	1	1		1																						85	6	101	8	0	0	4.376470588235295	14.166666666666666	20	11	8	3	0	17	47	7.7	6.67	8.01	10	6.4	8.68	8.3	8.2	108
3761	6157	3	The settings have a huge affect on the cyclist. When he first comes to the ‘@CAPS1 town” he isn’t really warried he is kind of laughing and thinks his funny by saying.” This place might have been a thriving little spot at one time  - say, before the last world war.” Then after he says that it ways he chuckled. When he gets the dark in the road with the risky pipe of water he begins to switch into conservation made and begins to get is scared. He says.” I would comer  water- a test at my inner spirit “ This showing that he was scared. After he sees the abanoned Grape juice factory he says something like birds are going to pick him clean and leave behind same expensive biking gear. This definatly shows that he is giving up. Another thing that would back this up is when he talks about writing in his diary about the old men who gives him these direction. When he finally reaches the balt shop he is releved and goes to the bathrom and drinks water. He  also says that he will buy bait even though he doesn’t have a rod. These examples show the many ways the setting affected the cyclist.	3	2		3																						209	12	223	1	0	0	4.183962264150943	17.666666666666668	39	38	15	10	5	24	119	9.0	6.91	7.93	21	7.9	9.28	13.0	8.8	271
3765	6161	3	"The features of the setting affect the cyclist because the climate could be hot, the road could be bumpy, and the town could be deserted. For example, ""Rough Road Ahead. Do not exceed posted speed limit.” This would be hard for a cyclist who is thirsty. And if he is not and with no water he probably could  barely make it up the hills. And with no town for water he would be thirsty.""First ""town"" This place might have been a thriving little spot at one point but anthor warning it fit the outsides of ghost town"" No waters"	2	2		2																						99	8	113	3	0	0	4.217821782178218	12.625	26	7	7	2	5	14	58	8.7	6.79	7.49	15	7.5	9.13	10.5	7.6	126
3772	6168	3	As the reader listened and followed the directions of the old-timers he faced many issues and also learned a leason. As he began to ride into the day break of morning he had strong legs and even a smile on his face. As time went on he soon became close out of water and a loss of energy. The @CAPS1 summer day made him sweat and began to think that he birds would pluk at his body as if he would die on his ride to Yosemite. When he finally got to a town he soon refreashed and learned that he would and start to began to follow his own way: of getting to places	2	2		2																						115	5	122	0	0	0	3.8956521739130436	23.0	25	22	5	5	7	9	66	8.4	5.23	6.84	8	7.5	10.24	10.8	8.2	141
3773	6169	3	The features of the setting in the essay “Do not exceed the posted speed limit” affected the cyclist in a negative way. The more and more he rode, he thought more negatively and had alot of doubt. The cyclist was not very confident, he thought he wouldn’t make it. For example, when the cyclist notices nothing in sight, his tone changes. “There was no one in sight, not a building, car, or structure of any kind. I began breaking the ride down into distances I could see on the horizon telling myself that if I could make it that far , I’d be fine”. He seemed unsure and a little nervous. As the journey continued, the cyclist loses hope it seems. “It didn’t really matter. I was going to die and the birds would pick me clean leaving only some expensive outdoor gear and a diary” He does not see himself finishing this journey the more and more he rides in the middle of nowhere with nothing to be seen except “Rough Road Ahead” signs.	2	2		2																						175	10	192	9	0	0	4.36	17.5	41	27	10	9	7	27	102	10.1	7.54	8.08	24	8.3	10.56	11.0	9.2	232
3774	6170	3	The features in the setting are very effective to the cyclist. He is in a desert area of California and he has limited water supply. It is very hot and very dry. He barely had an water to drink and he had to go a long way in the hot and humid weather. The deficiency of water could have made him became dehydrated. Another obstacle that he had during this biking trip to Yosemite National Park was the hills that he faced. At the beginning, he was on flat terrain, now he has hills that he has to pedal up that makes it a lot harder for him. One other obstacle that he faced was the snake he ran into. That setting had many obstacles for this guy. If it wasn't for the heat and lack of water, he might have been able to make it a little easier.	1	1		1																						149	10	163	3	0	0	4.0	14.9	32	18	13	5	5	13	98	4.9	4.81	6.81	17	5.6	8.38	7.428571428571429	9.4	198
3775	6171	3	"The features of the setting strongly affected the cyclist. The rolling hills were the cyclist’s most challenging problem because they were long and cripppling. Maneuvering down the hill would take a lot of energy and determination from the cyclist. Considering the cyclist was already tired and sweating from riding on rough roads and passing a large snake, riding on rolling hills would be extremely difficult. The features of the setting were not helping the cyclist stay healthy because their difficulty was causing the cyclist to become dehydrated and possibly drop from heatsroke. However, the cyclist kept a possitive attitude and did not give up. His determination saved him as he felt relief when he finally came across the ""Gary and wilbells fish camp.” In conclusion, the features of the setting affected the cyclist because they forced him to work extra hard and put forth more effort. But with determination,you can accomplish anything!"	3	3		3																						152	9	166	4	1	0	5.243421052631579	16.88888888888889	34	27	10	9	9	16	80	12.8	12.59	8.21	27	10.7	11.55	10.666666666666666	12.2	237
3776	6172	3	The features of the setting affect the cyclist in the short story “Do not exceed posted speed limit.” The cyclist mood seems to change as the road and setting does. The narration states, “ a large high way sign jumped out at me. I read : Rough road ahead : Do not exceed posted speed limit … sometimes life can feel so cruel (Kurmaskie). Slowly as the terrain gets harder and harder the cyclist feels worse and worse. Every time he believes there is a town he gets happy but his dreams are soon crushed. One can see in the picture the hard cycling terrain that can affect the cyclist making him tired due to lack of water and sense of hopelessness he feels as he loses energy and believes he will die.	2	1		2																						132	6	142	1	0	0	4.285714285714286	22.166666666666668	32	24	13	5	6	11	60	10.0	7.54	7.51	15	8.2	9.91	7.666666666666666	7.8	173
3778	6174	3	The setting had a huge affect on the cyclist. One affect was the lack of water in the area he was in, which was a dessert. Also, the lack of people in the area didn’t help the cyclist out at all. The hills on the road made it more tougher on the cyclist because it drashed what little energy he had left. Also, the sun beating down on him made his body more warm and making it harder for him to focus on what he was trying to do.	1	2		2																						89	5	97	3	0	0	3.831460674157303	17.8	20	10	4	7	1	9	58	5.5	4.12	7.0	6	5.5	7.57	8.1	5.7	109
3781	6177	3	In the story the cyclist faced many problems, one of the biggest problems was the terrian that he had to maneuver them. The terrain was hilly, having to go up a hill on a bike is tireing and wears you out faster than flat land would, and making him use more energy. The heat was also unbearable making it harder for him to focus, the cyclist did everything he could to keep consiese while  manuvering threu the terrain and deserted landscape being a huge desert of rolling mountains he pushed forwad, finding no civilization anywhere to get a refill of water. For example, if the terrain wasn’t as hilled then it would of made it easier for him using less energy and less strain on his legs, the heat of the desert beating down on him probably slowed his progress also. Heat will make you move slower and a cyclist moving down a  barnest road with no shade will make the journey seem longer, and imposible. In the end his will and determination got with threw the landscape, so he could get the water he needed to finish his trip	2	2		2																						190	6	206	9	0	0	4.375	32.0	40	34	13	10	7	22	114	15.2	8.48	8.87	28	13.3	15.21	19.333333333333332	11.9	260
3783	6179	3	The setting of where you are riding has alot to do with the cyclist. In my own opinion I think the setting is the most important part.	2	2		2																						27	2	29	0	0	0	4.0	13.5	6	4	2	1	0	2	19	4.2	4.92	6.06	2	5.0	5.4	6.25	0.0	34
3787	6183	3	The terrain in “Do not exeed posted speed limit” by Joe Kurmaskie the cyclist had to cope with many difficulties. He was already lacking water from the anduous journey and then the enviroment turned against him. The narration states, “I noticed the terrain changing flat road was replaced by short, rolling hills.”(Kurmaskie @NUM1). This means the cyclist is going to put forth more energy to make it up these hills. Energy he barely has. This  will drain almost all the energy the cyclist has. Another example is, “At some point, tumbleweeds crossed my path”(Kurmaskie @NUM1). This means that the cyclist is in the middle of nowhere with barely any water and energy, causing even more problems. In conclusion, the setting in, “Do not exceed posted speed limit” by Joe Kurmaskie caused many problems for the cyclist.	2	3		3																						136	9	155	7	0	0	4.970802919708029	15.222222222222221	43	22	7	8	2	24	68	9.7	10.14	7.75	21	8.0	8.69	6.875	10.7	202
3792	6188	3	The features of the setting do affect the cyclist. one example is, the condition of his jar	0	0		0																						17	2	19	1	0	0	4.411764705882353	8.5	6	1	0	0	0	2	10	7.8	7.31	9.12	5	8.7	11.51	10.5	0.0	25
3796	6192	3	The features of the setting that the author cyclist through definitely effect not only his mood, but his the physical condition. To start, it is mentioned that he is in “the high deserts California in June,” @CAPS1 it is implied that the weather is hot causing the author to sweat as he bikes along. Next there is a change in terrain an he soon approaches “rolling hills” which are more difficult to bike on. Finally the author sees a sign that reads “ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT” and becomes discouraged because his bike is not even capable of reaching the speed limit but he still has to manage getting past the rough road. After passing this road he approaches a picture of a boy drinking juice that is posted on a juice factory. Seeing this sign most likely perpetuates his thirst and leaves him more exhausted and frustrated before. Such features of his surroundings played a large part in the author’s change in mood.	3	3		3																						168	8	178	3	0	0	4.636904761904762	21.0	38	27	12	13	5	18	88	12.4	9.52	8.59	28	10.3	12.46	14.5	11.5	235
3800	6196	3	The ways that can effects the cyclist by the setting of the place are how the road is shaped or the riding up the hills and the roughness of the rode. There were an sign where it said “rough road ahead: do not exceed posted speed limit.” That sign if he didn’t see it he would have over the speed or didn’t know what the speed he was to go as a cyclist and gotten hurt. The road was made for the cars so the speed limit is hard to	1	1		1																						90	3	93	0	0	0	3.7888888888888888	30.0	22	14	1	1	4	6	56	11.4	5.0	7.41	7	9.1	12.0	15.0	3.1	103
3813	6209	3	This cyclist had the conditions of the land to deal with, He didn’t have too much water with him and there wasn’t a good source anywhere near him that he could see. He just had to keep going. He also talked about how the road was rough. This was conflicting on how long it took him to get to the next place with water. More over he was in a desert area. The air was dry and hot, the heat was making him sweat and that was leading him to become dehydrated.	2	2		2																						92	6	100	2	0	0	3.9565217391304346	15.333333333333334	12	18	6	7	3	10	63	4.9	4.57	6.28	5	4.5	7.42	7.166666666666666	7.2	110
3814	6210	3	In the story “Do Not Exceed Posted Speed Limit” the features of the setting effect the cyclist. They effect the cyclist’s confidence, and hope. I say this because through out the story he sees things that would consern other people like the towns that are suppose to be the best end up “Ghost towns” and the road from flat to hills. Yet he continues on and then says “what I believed was my last burst of energy,” “I was going to die.” The cyclist dosent think he can continue but manages to keep going hoping that the next horizon to see a building or something. Hope saved his life because if he knew he could not continue that he could die.	2	2		2																						121	5	127	2	0	0	4.322314049586777	24.2	25	22	8	1	6	16	68	11.0	7.72	7.97	15	9.2	11.0	13.5	8.8	158
3816	6212	3	It the short story “Rough Rode Ahead” a cyclist is pushed through an extremely harsh setting  trying to get to Yosemite National Park. In the story the narrator takes a trip to Yosemite National park after getting directions from two older men what the narrator doesn't know is that the road ahead is indeed rough. One narrator states “I eased past trying to keep my balance in my dehydrated @NUM1). The narrator is really really taking a beating from the travel and this rocks, dry climate is really takens a tale. From reading this story the setting does not do any good for him other than the general store he finds in the end. Like the title states the setting of this story was a “Rough Road Ahead.”	2	2		2																						128	6	137	1	0	0	4.4728682170542635	21.5	38	17	9	6	1	12	65	10.4	8.36	7.16	12	9.2	10.08	12.4	11.5	180
3822	6218	3	There was a number of things that affected the cyclists during his travel. First off, at the old town there wasn’t any real water he could drink. So he was out of water and was going to be thirsty. Also, it’s the middle of June in California, it’s very hot and size and the is going to wear him out pretty quickly. Another thing that affected the cyclist is the steep hills he has to go up and down. For example, he says “Over one long, crippling hill”, he’s saying the hills are very hard for him. Those are the features that affected the cyclist in the story.	2	1		2																						108	7	121	6	0	0	4.203703703703703	15.428571428571429	21	13	8	12	4	17	64	6.1	6.09	6.59	9	5.8	7.27	6.857142857142857	8.4	141
3826	6222	3	In this paragraph I will be explaining some features of the setting that affected the cyclist. One affect was the uneven, bumpy roads he was trying  to cycle on. If it was flat he wouldn’t have to really be more aware, cause with bumpy roads he has to look out for rocks, holes in the road. Another affect are the hills. He had to put out more energy than if the hills were just flat. Those are some reasons that explain the features of the setting that affect the cyclist.	2	2		2																						90	6	100	3	0	0	4.21978021978022	15.166666666666666	22	11	5	3	0	10	57	6.1	6.26	7.71	11	5.6	7.33	7.333333333333334	8.3	117
3828	6224	3	The features of the setting affect cyclist in many was it was like a crazy maze, the road he was own, and him not really knowing were he was going didn’t help him, or not having enough water. This is how the features of the setting affect the cyclist.	2	2		2																						49	2	54	3	0	0	4.142857142857143	24.5	9	6	4	1	2	6	31	10.3	6.45	7.11	4	9.3	9.8	12.75	0.0	64
3833	6229	3	The features of the setting affect the cyclist because the authour was not and augsosted and as she was ridding her bike there was no place for her to stop and fill up her water bottle.	1	1		1																						36	1	37	0	0	0	4.166666666666667	36.0	8	6	0	0	3	3	23	16.2	7.32	8.49	6	13.8	15.51	19.0	0.0	47
3834	6230	3	The rode was deserted there wasn’t a builing, car, or house in sight. He was stuck andhes in the middle of nowhere without any water or food, poisonous snakes and the heat could made him collapse.	1	1		1																						36	2	41	3	0	0	4.472222222222222	18.0	10	5	2	2	3	7	20	8.6	7.54	8.04	5	6.8	8.31	8.5	0.0	46
3840	6236	3	The cyclist in the essay goes through phases that effect him differently according to the setting. At first the cyclist knows where he is and is very familiar with his location. He is excited for his ride and ready to accomplish it. He then shows up at a “ghost town.” He begins to have doubt in his mind about what the old men told him. This place was completely deserted and there was no water for him. He began to feel discouraged when he passed the Grape juice factory and he seriously believed this was the end for him. His hope and enjoyment finally returned to him after he saw the sign for the bait. The bikers feelings and attitude changed as often as the setting did.	2	2		2																						127	9	135	0	0	0	4.338582677165355	14.11111111111111	24	19	6	9	6	8	76	7.0	7.19	7.78	20	7.1	9.82	10.166666666666666	10.7	173
3842	6238	3	The features can affect the cyclist very well or not. I depends on what condition happening. For example, he could fall. Does he have a traveling first aid kit.	0	0		0																						29	4	34	1	0	0	4.551724137931035	7.25	6	6	1	2	1	5	18	3.6	5.46	8.9	8	3.8	8.44	3.625	8.8	41
3845	6241	3	This story was a great motivation for older man that can still be healthy and feel like an teenager again. It showed how much effort he put to his goal and how he survive. Forty miles he peddled for forty miles to drink same water the cyclist was and interesting story not ginaupup	1	1		1																						53	3	55	0	0	0	4.320754716981132	17.666666666666668	11	7	6	2	3	3	31	7.8	7.25	7.49	8	6.7	7.83	8.5	7.8	69
3851	6247	3	The harsh setting in “DO Not Exceed Posted Speed limit “by Joe Kurmaskie made the @CAPS1 for the cyclist more difficult due to the hot weather and the inconsistancy of the pavement. The very hot June day was a cause of the cyclist slowing down. “wide rings of dried sweat circled my shirt and the growing realization that I could drop from heat stroke on a gorgeous day in June.” This proves that the cyclist is very hot due to the summer heat. Another factor of the cyclist slowing down is the inconsistant of the pavement on the road “Flat road was replaced by short rolling hills.” The @CAPS2 proves that the road could be slowing the cyclist also. It seems the cyclist has a lot against him. But if he keeps his head up he can make it to “Yosemite.”	3	2		3																						141	7	146	0	0	0	4.347517730496454	20.142857142857142	42	18	8	4	3	17	77	13.2	7.84	8.06	17	10.7	12.7	18.666666666666668	9.4	183
3853	6249	3	Several features of the setting that affected the cyclist were time of year, the desert land, the lack of civilization, the lack of resources – especially water, and the rugged characteristics of the land. The cyclist was traveling during the summer time, which was the hottest time of the year. He was also traveling through the deserts which create an even hotter climate. “I was traveling through the high deserts of California in June,” was a quote from the selection that tells us this. If he had been traveling in the @DATE2, for example, he @MONTH1 have been more comfortable. Throughout his trip, the author does not after come desert civilization. He runs into a deserted factory and miles of land without people. The fact that he is traveling through desert terrain also helps us realize that water is scarce. He has trouble finding a place to get water. This made the trip extra hard and discouraging. “I was going to die” he says. As he travels farther, the land also becomes harder to travel on. “Flat road was replaced by short, rolling hills” this characteristic is a setting, like the others, negatively affects the cyclist by making his journey harder.	3	3		3																						201	13	226	13	0	0	4.82089552238806	15.461538461538462	57	25	12	11	3	32	106	11.3	9.86	8.17	31	9.9	10.83	15.75	11.4	295
3864	6260	3	The features of the setting affect the cyclist in @CAPS1 ways. The cyclist was in California in June weather. If it wasn’t so hot, he wouldn’t have needed water as badly. He wouldn’t have been sweating as much. Also, there weren’t any buildings or cars around, so there wasn’t anyone to help him. “There was no one in sight, not a building, car, or structures of any kind.” @CAPS1 features of the setting could affect the cyclist.	2	1		2																						77	6	89	6	0	0	4.597402597402597	12.833333333333334	24	8	2	6	2	18	43	7.9	7.94	7.48	9	6.9	6.68	6.9	5.7	105
3875	6271	3	The hot, dry, and baron setting affect the cyclist greatly. Baron is a hot, dry and abanded place. The cyclist is trying to ride his bike to Yosemite national park. He decides to follow the directions of coaple old men, which was a mistake.”…Simply because I listened to some gentlemen who hadn’t been off their porch in decades,”(Kurmaskie). The hot and dry conditions made the cyclists hardest obstacle to be staying hydrated.	2	2		2																						73	5	84	5	0	0	4.824324324324325	14.8	18	9	11	2	3	13	33	8.9	9.45	9.55	17	6.6	9.13	7.699999999999999	9.9	103
3881	6277	3	The features that affect the cyclist is the lack of water he slows. Another is the directions from the old men that probably aren’t up to date nowadays.	1	1		1																						28	2	30	0	0	0	4.464285714285714	14.0	7	3	1	2	0	3	15	6.6	7.59	9.97	6	6.4	8.46	7.5	0.0	39
3886	6282	3	In the essay “Rough Road Ahead: Do Not Exceed Posted Speed Limit” the author uses features of the setting to show the effects of the cyclist. In the essay the rider gets directions from two old men on a perch. In the essay it said, “Never accept braid advice from  a collection of old- timers who haven’t let be able centres of their porch since carter was in office. “This shows the old man could be wrong and places can change. Also, on this short cut he almost runs out of water. The essay ststed I would conserve my water and go inward for an hour or se – a test of my inner spirit. He is running out of water but has the determination to get to @CAPS1 last the terrain affects him. The Hills prove to be a challenge with a limited supply of water. The essay states. Flat roads were upleed by sheed, rolling hills. This shows he is extremely determined. Even though the hills added to the struggle he made it through. That is how the author used features of the setting to add to the struggle of the cyclist.	3	3		3																						194	13	212	3	0	0	4.2	15.0	54	27	12	6	4	26	103	6.5	6.32	7.94	27	6.1	7.72	10.6	7.5	254
3893	6289	3	The conditions and features affect everything about the cyclist. The conditions were that, he had to save as much water as possible and keep himself hydrated at the same time so that he wouldn’t dehydrate himself.The features of the desert like land were fierce. It was dry and bumpy, not to mention that there were creatures such as snakes on the prowl out there. You can never predict what they’ll do.	2	1		2																						71	5	79	2	0	0	4.625	14.4	14	9	8	4	3	9	47	9.5	9.05	8.08	9	6.7	8.81	10.375	10.1	95
3895	6291	3	The features of the setting affect the cyclist greatly. One feature would be the dryness of the land. He was pedaling for such a long time that he became dehydrated, yet there was not a drop of water for he did not know how long and he didn’t think he could make it that far. Another feature of the setting was the heat. He felt like he could not go on because the heat from the sun made him want to have a heat stroke. Clearly, the features of the setting did greatly impact the cyclist.	2	2		2																						96	6	104	2	0	0	4.09375	16.0	19	15	1	5	2	9	61	5.8	5.68	6.57	10	6.0	7.23	7.5	7.2	122
3901	6297	3	The features of the setting affected the cyclist in a few ways. The first was the cool forested road that he set out on. Since the rote not easy, he felt confident and started end in the wrong direction. Another factor was when he rode into the desert. The cyclist was becoming dehydrated and whats little water he could find tasted like battery acid. These factors affected the cyclist by giving him false hope and nearly lead him to his death.	1	1		1																						81	6	89	1	0	0	4.506172839506172	13.5	18	11	10	1	3	7	43	6.6	7.76	7.23	11	6.2	6.88	6.916666666666667	9.3	112
3908	6304	3	The setting affected the cyclist in a big way during his journey. The temperature being so hot tired the cyclist and made him thirsty. Also the hills being so high to ride up made it hard to continue. Since he was in the desert there were not many towns to go to. All these factors affected the cyclist on his journey.	1	1		1																						61	5	66	0	0	0	4.229508196721311	12.2	12	8	7	3	1	4	39	4.6	5.9	6.05	5	4.5	6.85	5.9	8.2	81
