	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	num_words	num_sentences	num_lemmas	num_commas	num_exclamation_marks	num_question_marks	average_word_length	average_sentence_length	num_nouns	num_verbs	num_adjectives	num_adverbs	num_conjunctions	num_spelling_errors	num_stopwords	automated_readability_index	coleman_liau_index	dale_chall_index	difficult_word_count	flesch_kincaid_grade	gunning_fog	linsear_write_formula	smog_index	syllables_count
3703	6099	3	The features that set the affect of the cyclist is very clear in case of this essay which resene when it @CAPS1 the signs  that said “Rough @CAPS2 ahead: Do not Exceed posted Speed Limit.” That had to slow down his bike. “Then he said that their were no building or cars nowhere	1	1		1																						53	2	56	0	0	0	4.185185185185185	27.0	13	6	1	5	1	9	29	25.1	7.68	10.14	10	19.2	21.2	26.5	0.0	65
3707	6103	3	"During the passage “Do not exceed speed limit”, the cyclist endures many hardships. One of those countless hardships was the setting that he was in. while he was lost, thirsty, and exhausted, he remained all the while in “The high deserts of California in June”. This shows that the temperature most of been unbearable. This would cause the cyclist to tire out and dehydrate faster than usual. Also, the surface he was riding on had many steep hills, as it is said when he says “over one long, crippling hill,” This shows that the hills took a lot of energy to get up. And finally, the author says that “There was no one in sight, not a building, car, or structure of any kind."" This shows that if he needed help, there was no one around to lend him a hand. That is how the setting affected the cyclist in a negative way."	2	2		2																						153	9	174	13	0	0	4.372549019607843	17.0	31	23	12	5	4	26	90	8.7	7.2	7.16	20	7.2	9.73	11.2	9.2	196
3720	6116	3	The features of the setting have an affect on the cyclist. He is going on this bike ride through the deserts of “california in June. This obviously is going to have an affect on him because it will be very fast. At one point he says, ‘The sun was beginning to beat down, but I barely noticed.” @CAPS1, the setting of having all these ghost towns was troubling to him because no one else was around and he was beggining to rum out of water.  The weather outside was starting to get to him, and he said, “I wiped the sweat from my eyes to make sure it wasn’t a mirage…” When your petalling through the desert on a hot day it is going to have effects on you. If he was in a different setting this felling of despair would not be      in the story. That is how the setting affects the cyclist.	2	2		2																						155	7	170	5	0	0	4.025316455696203	22.571428571428573	34	20	5	6	3	21	98	10.6	6.04	7.56	14	9.8	11.09	10.8	8.3	201
3723	6119	3	The setting in this short story “Rough Road Ahead: Do Not Exceed Posted Speed Limit” is a hot, sunny desert, in which all towns have been abandoned, “The sun was beginning to beat down” (@NUM1) “ i arrived at the first town it fit the defination of a ghost town (@NUM1) trational. The cyclist at this point is not, tired and worried about the lack of water. The setting and cyclist’s state run side by side.	1	1		1																						76	3	88	4	0	0	4.368421052631579	25.333333333333332	25	8	7	1	2	16	36	11.8	7.26	7.59	8	9.6	10.65	13.333333333333334	7.8	95
3726	6122	3	During the cyclist bike ride the unbearable conditions changed his attitude when he firsts starts the reader can sense frustration because of the old timers and there directions. Then as he realizes that he might have enough water his attitude changes. The cyclist goes from frustrated to loving the secenery, “The cool pines and rushing rivers of Yosemite had my name written all over them,” as the conditions changed to even more unbearable heat. He decided to just give up. Until he got courage and “slowly gaining elevation while losing hope.” When he saw Gary and Wilber’s fish camp, he realized he was safe.	2	2		2																						104	5	111	3	0	0	4.903846153846154	20.8	24	21	8	7	4	12	53	12.0	10.68	9.07	15	9.0	12.17	12.6	12.7	145
3739	6135	3	This is how the features of the setting affect the cyclist. One example is “flat road was replaced by short, rolling hills.” That changes the effect because by saying that it will show how tired he is going to be or the work trying to make it over the hills. Another example would be “high deserts of California in June.” That’s saying its hot outside and very tiring. I think it means that because in California its really hot and in June the “summer time” its very tiring. That is how the features of the setting affect the cyclist.	1	2		2																						99	6	105	1	0	0	4.404040404040404	16.5	21	14	8	3	3	11	58	9.2	7.78	7.01	10	8.7	8.73	11.1	9.4	134
3741	6137	3	The features of the setting affects the cyclist because the worst the features get the more he wants water. For example, in the essay it said at some point, tumbleweeds crossed my path and a ridiculous large snake blocked the majority of the pavement in front of me when I think of tumbleweeds I think of dryness because it is like dry grass and when I think of snakes I think of heat because that is the time for snakes to come out when ot gets hot. So the cyclist was thinking about dryness of his throat and the dryness of his sorrounding making him want water. Another feature is when he seen a sandblasted picture of a young boy pouring a refreshing glass of juice into his mouth probably making the cyclist wishing he could have that cold refreshing drink.	2	2		2																						141	4	147	2	0	0	4.411347517730497	35.25	36	19	11	2	3	6	76	17.0	8.66	7.96	17	13.5	16.11	18.0	12.2	188
3742	6138	3	In “Rough Road ahead: Do Not Exceed Posted Speed Limit” the cyclists was effected by the features of the setting. She was first effected by the old men which told her a “shortcut” to her ride to Yosemite National Park. Then she was effected by a ghost towns which had no water to give her. Then she was almost dehydrated when she came to a rickety road which had a few tumbleweed and a huge snake which was quite difficult to get by. Then at the end she came upon “Gary and Wilber’s fish camp” where she decided to make decisions herself. All of these things in the setting affected the cyclist in a negative way except “Gary and Wilber’s fish camp” which saved her from dehydration.	2	2		2																						127	6	134	0	0	0	4.3858267716535435	21.166666666666668	31	19	7	7	3	13	75	9.8	7.83	7.92	18	8.0	11.63	11.6	11.2	170
3750	6146	3	"With little water the setting was not helpful to the cyclist. Joe @PERSON1 said, “There was no one in sight, not a building, car, or structure of any kind” (@PERSON1). After receiving bad directions from a few old men having people passing by in cars or near by stores would probably help the cyclist for asking directions. @PERSON1 said, ""working the handle of the rusted water pump with all my strength"" (@PERSON1). Having no water to replenish your body will make you weak and unstable. In the middle of no  where that is a problem. @PERSON1 also said, ""Flat road was replaced by short, rolling hills” (@PERSON1). With little water left and a weak body it must have been hard going up and down those @NUM1 also said, “I was traveling through the high deserts of California in June” (@PERSON1). I dust in your lungs and heat from the sun as it becomes harder for your body to work."	2	2		2																						159	9	188	8	0	0	4.53125	17.77777777777778	45	20	15	6	6	22	79	11.4	8.13	7.44	18	8.6	10.84	11.2	9.2	214
3752	6148	3	The features of the setting affect the cycleist in many diferent ways. For example it was June and he was in the @CAPS1 of California. It was very hot and the dehydrated him. Also he did no know where he was going so he had to rely on other people directions. Also he had to keep dehydrate. That what affected the cycleist.	1	2		2																						62	6	68	0	0	0	4.225806451612903	10.333333333333334	11	9	5	4	2	8	42	3.7	5.08	7.46	12	4.9	7.99	5.166666666666667	8.8	89
3757	6153	3	The affect of the setting are two old timers sitting on their front porch out in the desert since carter was in office. It was starting to become daylight and he  had to walk @NUM1 miles to get to the next town. So he gets on a bike and rides to the next town. The speed limit is 55 miles per hour and he  was going 12 miles per hour just like the waterflow. He was riding up and down rolling hills. He finally got to the next town to live.	1	2		2																						91	6	99	0	0	0	3.763440860215054	15.5	21	12	6	3	4	7	54	4.1	3.88	7.34	5	4.5	6.52	6.916666666666667	6.4	107
3769	6165	3	"In “Rough Road Ahead: Do Not Exceed Posted Speed Limit"" by Joe Kurmaskie, he describes his trying biking trip through California. In the essay, he describes the weather with “I was traveling through the high deserts of California in June.” While this @MONTH1 not directly characterice the weather, the reader can confin a clear image of the sweltering heat of a desert in the summer. When the author comes across the “ghost town” followed by the dilapidated shack, and finally the sign that read “Rough Road Ahead,” his hope of finding Yosemite Park was gone. The hopelessness of the situation made the author want to give up, thinking that he was going to die out in the desert from dehydration and exhaustion. This can be related to anyone that has been lost in unfavorable conditions, and the feeling of helplessness and fear that goes along with it. It feels like everything is against you, with nothing working in your favor, and this is what the author experiences in his description of his trip in “Rough Road Ahead: Do Not Exceed Posted Speed Limit.”"	3	3		3																						183	6	199	9	0	0	4.786885245901639	30.5	47	28	7	4	5	25	97	16.4	10.46	8.51	32	12.8	15.92	15.25	13.6	261
3780	6176	3	How the features of the setting affect the cyclist because when the old guy had told him do you know where to go? An the other guy was like “ yes sir! I own a very good map” so how did it change for the man that was riding this bike he saw all of those towns an a sign that said Rough Road ahead. That the man would always stick to the future. What had change was he saw all of those buildings, town, an he was going an going. I think he might stick with the future.	1	1		1																						99	7	107	2	1	1	3.717171717171717	14.142857142857142	21	14	3	4	0	9	61	4.3	3.54	5.57	5	3.8	6.6	7.25	3.1	112
3782	6178	3	In this essay, the features of the setting cause the cyclist to become irritaed toward the old men. Ten this essay, old men give the cyclist direction, and instead of using a map, he takes their advice. However their information is out of date, and takes the cyclist through rolling hills and bumpy roads. The cyclist uses all of his energy to get to unknown towns of no importance, and with no water. The cyclist blame the old men for giving him directions that wasted his energy. However he showed realy become himself for taking their advice, and motuising a credited map on real directions.	2	3		3																						105	6	118	7	0	0	4.666666666666667	17.5	29	16	7	3	5	14	56	9.3	8.76	7.81	15	8.9	9.67	9.0	11.2	156
3786	6182	3	In the story, “Do not exceed posted speed limit”, by Joe Kurmaskie, the cyclist faces many hardships on his way to Yosemite due to the features of the setting. The fact that it was a hot summer’s day contributed to his hardships. With little water, it was easier for him to get dehydrated. In the text, the author writes, “.I could drop from heat stroke, on a gorgeous day in June.” (Kurmaskie, @NUM1). This lets the reader know that the heat of June was very dangerous to the cyclist. There was also nobody around except “Old timers who haven’t left the confines of their perches since water was in offing” (Kurmaskie, @NUM2). The narrator stresses his viewpoint on taking directions from these people since their directions are as poor. It can be inferred that he meant they was obviously out of date when across directions since the ones they gave him were not correct. The cyclist in this story had a rough time getting to his destination due to the setting.	2	3		3																						171	9	193	9	0	0	4.631578947368421	19.0	50	18	9	4	0	23	94	9.9	8.7	7.81	21	8.3	9.47	8.333333333333334	10.3	234
3793	6189	3	The features of the setting can affect the cyclist because, say that there was nothing. It might make you want to go faster and left out your inner speed demon. That’s all I can really tell you. Because personally I don’t think the setting of where you ride your bike doesn’t even matter. Possibly for a bicyclist it can, but to me I don’t even think so.	1	1		1																						67	5	74	2	0	0	4.298507462686567	13.4	10	12	1	8	2	10	43	5.5	6.43	7.6	8	5.0	7.15	6.5	8.2	88
3794	6190	3	The features of the setting affect the cyclist, because there are no cars, building, water, or people in sight. It goes from flat road to rolling hills. Even though he had no water he was determined to keep pedeling. “Rough road Ahead, do not exceed posted speed limit” At this point he had no water left and he was pretty much in the middle of nowhere. If I was in his situation I would feel hopeless. There was no sign of hope. He just saw endless rolling hills and that was all. Then when he saw the building over the hills he thought he was home free. So he pedeled up to the building, and that with all the others was abandoned. The cyclist thought he was going to die. In conclusion the features of the setting greatly affected the cyclist because seeing nothing gives him no hope. If he had cars and buildings on both sides of him that probably would have give him some confidence but that was not the case. He is in the middle of nowhere. He finally came to bend and say “Then, as easily as randing a bend my troubles, thirst, and fear were all behind me.”	2	2		2																						203	15	225	9	0	0	4.246305418719212	13.533333333333333	42	28	9	14	8	24	125	6.4	6.38	6.59	21	5.8	7.62	6.428571428571429	7.6	256
3797	6193	3	The features of the setting affect the cyclist greatly. First, is the beating sun. The heat dyhydrates and almost kills him. The rocky road is also a factor. It takes up the time and energy he has to preform. Another key ingreedient of the setting was the desert. There was no one to help him and there wasn't a place to get water. In conclusion the setting was a big factor in the story.	1	1		1																						74	8	84	1	0	0	4.256756756756757	9.25	18	11	4	4	3	11	46	3.3	4.84	6.66	10	4.6	5.88	4.25	7.6	102
3801	6197	3	In the story, “Rough Road Ahead: Do Not Exceed Posted Speed Limit” by Joe Kurmaskie the setting affects the cyclist. One setting that affected him was the first setting. I this setting he used up his water and it was hot. this affected the cyclist because he was starting to feel dehydrated and thought he was going to die. The text shoud this when it said “I could drop from heat stroke”, later when the cyclist came to an abandoned juice factory he thought about how thirsty he was. This affected him because usually when you think about thirst you get thirsty er. This also made him dis apointed. The finale setting affected him because he had finally got water and wasn’t thirsty. That is how the setting affected the cyclist.	2	2		2																						131	9	143	2	0	0	4.580152671755725	14.555555555555555	25	28	6	5	3	16	70	8.3	8.47	7.22	14	7.3	7.78	11.4	9.5	180
3802	6198	3	"On that long bike ride the cyclist was affected by the setting. He was affected of the lack water, the heat and the bad directions, throughout the story the cyclist ran out of water due to bad directions from some men.""Trying to keep my balance in my dehydrated state. The water bottles contained only a few tantalizing sips.” He ran out of water and became dehydrated through his trip. The heat has a major part of his dehydration during the bike ride.” I was traveling through the high deserts of California in June.” I have been to California and it is hot. The trip was made even longer due to some bad directions from some old men.” Because I listened to some gentlemen who hadn’t been off their porch in decades, caused me to laugh.” The gentlemen gave him wrong directions because in their time that was right information. But not the land has changed and the directions were wrong. When going on bike rides the setting of the rides is a great help or a bad help. The cyclist experienced how the setting of a bike ride can affect him a great deal."	2	3		3																						194	11	207	3	0	0	4.415384615384616	17.727272727272727	51	21	17	3	6	18	110	11.6	8.25	7.12	17	10.4	11.58	15.5	11.9	266
3803	6199	3	The features of the setting effected the cyclist very much. For example, the sun was beginning to beat down. Another example, I was hitting my water bottles pretty regularly. The setting were hot and dry. It effected the cyclist very much. It was to the point of dying.	2	1		2																						48	6	56	2	0	0	4.625	8.0	11	6	2	6	1	6	27	4.4	6.22	6.34	7	5.2	5.7	4.166666666666667	9.3	73
3804	6200	3	The cyclist in this essay was a very brave man. He had many obsticles in his journey but he still made it. Nature was most definatly not on his side that day. He had to ride his bike up and down hills several times which wears you out very quickly”. “Flat road was replaced by short rolling hills, “After he got threw the hills, he came to a sigh “ ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT”.  Now he has to go through bumply roads. “At some point, tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back-blocked the majority of the pavement in front of me”. Now the poor guy had to deal with snakes bigger than him! Thankfully he got by the snake, alive. “Over one long cripping hill, a building came into view”. The man thinks he found someplace to get water, but its an abonded building . “...,by the looks of it – and been a welch’s grape Juice Factory and botting plant.”.	0	0		0																						176	12	194	7	1	0	4.259887005649717	14.75	50	22	13	14	6	33	92	11.3	7.09	7.67	17	9.5	11.37	11.0	10.0	220
3805	6201	3	The setting affects the cyclist because it is hot, therefore he gets thirsty. When he says “the sun was beating on me” this shows it was hot. Thats one of the reasons why he was tired and dehydrated.	1	2		2																						38	3	43	1	0	0	4.2631578947368425	12.666666666666666	5	7	4	1	1	6	22	5.0	5.96	8.01	5	4.7	6.13	5.666666666666667	6.4	48
3818	6214	3	Being a cyclist and in the condition he was in would be even worse in the setting he was in, such as the heat of California, and difficult condition of the path he was on. Him being so hot and tired from the difficult hilly trail would be worse with having the lack of supply of water. The author was very dehydrated and was on the verge of fainting. If it were not so hot, the cyclist would have been in a much better condition.	1	1		1																						85	4	92	3	0	0	4.0588235294117645	21.25	16	1	11	6	4	7	58	8.3	5.8	6.55	7	8.1	10.4	12.375	10.7	112
3830	6226	3	"The features of the setting affect the cyclist by making him in a near death situation. He said “sometimes life can be so cruel.” because he was running out of water, running out of strength, and running out of patience. Also a snake ""it really did look like a diamond back,” could have killed him. He was in the desert and anything could happen. The setting of old men who didnt know anything and the heat could have killed the cyclist. The situation would have been different if it were anywhere else."	3	2		3																						92	6	102	3	0	0	4.478260869565218	15.333333333333334	19	11	4	5	3	12	57	7.3	7.42	5.6	6	6.9	6.55	7.5	8.3	125
3836	6232	3	In the story, “Do not exceed posted speed limit,” the setting is an all- important factor. The author feels the need to describe the path that the cyclist is following and the details each place he stops, such as in “one ramshackle shed…and a corral that couldn’t hold the lamest mule…” and “The cool pines and rushing rivers of Yosemite…” In a story such as this setting is of great importance especially since it is so rapidly changing. The story itself would be of much different quality likely for a lower quality, if the author never put emphasis on the areas that the cyclist rode past, this story would not be worth reading if the author were not as skilled a writer as he is.	1	1		1																						128	4	138	5	0	0	4.267175572519084	32.75	32	12	14	7	4	15	67	20.5	8.55	8.96	17	16.4	18.33	19.0	12.5	172
3841	6237	3	The features of setting affect the cyclist in many ways. At first when he sees the tall pines and the river he is calm: and chilled out. But when he sees the abandoned “@PERSON1’s Grape Juice” factory he becomes desperate and thinks he is going to die out in the desert. A guy travels to @ORGANIZATION1 where he meets “old timers and the give him a “shortcut” to the park. He then goes on his bike to the park taking their “shortcut.” While traveling starts to run out of water and then he thinks he is going to die out in the desert. “It din’t really matter. I was going to die and the birds would pick me clean.” This quote means now that he is out in the desert he thinks he is going to die since he has no more water. This relates because he becomes desperate  for water because he is out in the desert in the midde of June.	2	2		2																						163	9	173	0	0	0	4.060975609756097	18.22222222222222	31	31	7	8	7	19	99	9.4	6.22	7.5	13	8.8	10.06	11.0	8.8	204
3850	6246	3	The cyclist is dehydrated. He has lack of water for a significant distance before he realizes “that the old men would have been right,had he been riding,” before the last word war.” But any “town” he rode into, was just a run down, deserted, and abandoned piece of desert. He says,“It was a sad, hopeless, laugh, mind you, but at leas I still had the energy to feel sorry for myself.” @CAPS1 that he was getting more and more dehydrated, but was not quite ready to die. He still had enough energy to keep going, But “hope was fading.” Then all at once after climbing a large hill he gains all hope back. He sees “Gary and Wilber’s fish camp” The rider is safe now, he stumbles into the modern looking bathroom and drinks from the sink. He is now safe, ready to ride, and avoid all men who haven’t moved from their front porches in years.	1	1		1																						157	8	177	15	0	0	4.337579617834395	19.625	27	27	18	11	9	32	91	12.1	7.26	7.85	15	10.0	11.75	14.25	9.3	199
3852	6248	3	The features of the setting affect the cyclist by the hottnes of the deserts of California because the cyclist was sweating, and drinking his water bottles. Also when the cyclist saw the building, he thought he could rest and maybe get a ride to where he was going but, the building was abandoned years earlier so the cyclist couldn’t stop. These are some features of the setting that affect the cyclist.	1	1		1																						71	3	77	3	0	0	4.704225352112676	23.666666666666668	20	10	0	3	3	8	40	12.5	9.81	7.93	10	10.2	10.61	12.5	7.8	99
3859	6255	3	The features of the setting greatly effect he cyclist one way it effects him is because it is so hot and he doesn’t here any water left. Also because their are so many almost buildingc and ghost towns this gives him cables haze that he will be able get the water.	1	1		1																						51	2	53	0	0	0	4.176470588235294	25.5	8	8	4	6	2	4	32	11.0	7.03	8.93	7	9.7	10.2	12.75	0.0	66
3865	6261	3	In the essay, “Do Not Exceed Posted Speed Limit,” written by Joe Kurmaskie, the features of the setting affect the cyclist. One feature that affects him is that he is cycling “through the high deserts of California in June”(Kurmaskie). This affect would mean that the author would be dehydrated faster. The cyclist, author, is dehydrated before he can make it to the next town because he “gathered up a few pebbles and stuck them in [his] mouth”(Kurmaskie).	1	1		1																						77	4	89	5	0	0	4.9480519480519485	19.25	19	12	3	2	1	13	43	11.5	10.27	8.28	15	9.6	9.28	11.125	10.1	112
3868	6264	3	"The setting in “Rough Road Ahead: Do Not Exceed Posted Speed Limit” @CAPS1 the cyclist's physical and mental state. There are negative and positive effects for each state. The physical effects of the cyclist because of the settings all apparent throughout the story. For example, the cyclist reaches @PERSON2 and @PERSON1’s Fish Camp, he is able to hydrate once again. The positive effect makes the cyclist healthy and safe once again. The setting mentally, @CAPS1 the cyclist very substantitially. This can be seen when the cyclist in the comfortable camp around in @LOCATION1. He feels happy in this area. This positive effect prepares the cyclist to go on the trip to Yosemite. Also, when the cyclist reaches the “Ramshackle @CAPS2, several rusty pumps, and a corral, “he feels troubled. He is negatively affected mentally by the little amount of available water. In addition, the cyclist felt ""sad"" and ""hopeless” when cycling in the Dry, arid terrain. The cyclist is in the worst mental state in this place. Finally, the cyclist felt relieved upon seeing the fish camp. He describes the feeling by saying that his trouble are now “behind” him. Settings positive effect in this instance changes mental state from negative to positive. Setting was the main factor in deciding upon the cyclist’s physical and mental state. Setting @CAPS1 the cyclist’s physical and mental state in positive and mental states almost equally in the story."	3	3		3																						235	18	268	10	0	0	5.123404255319149	13.055555555555555	63	23	36	17	9	36	109	9.2	10.54	7.78	43	7.2	7.45	6.75	10.0	360
3873	6269	3	The whys  the  setting  affected  the  cyclist  is  that  the  hotter  it  was  the  more  water  that  he  drank.  Also the further he  travled  the  more  tired  he  got  which caused him to get hotter  and  which  caused  him  to  drink  more  of his water.	1	1		1																						45	2	81	0	0	0	2.769230769230769	39.0	5	7	6	2	1	4	31	20.2	6.92	7.97	3	25.6	18.89	11.75	0.0	88
3877	6273	3	The features of setting affects the cyclist because the setting then you won’t had, lots on hills. Also there was no water. For example, in the story He says in was were hilly area. Also he says that there are no buliding he is all by him self which @MONTH1 make him scared. So the setting affects the cyclist by being a very hot dry cimate with no water and no builiding; and no peole to ask for direcions would make him scared and lost and fearful of what is going to happen to him.	1	1		1																						95	5	103	2	0	0	4.105263157894737	19.0	18	15	6	6	4	13	60	7.4	5.98	7.4	11	7.2	9.28	10.3	8.2	124
3878	6274	3	"During the cyclist journey he was faced with many ?? ??. Mostly the driver ?? and out of water. In the essay it says how he arrived at the first town and was in search for water. It said ""This place might have been a thriving little spot at one time-say, before the last world war."" This affected the cyclist because he was running out water. Another feature of the setting that affected the cyclist was the heatstrokes, and not a single car or building the whole way."	1	1		1																						88	7	103	2	0	6	4.329545454545454	12.571428571428571	22	8	7	1	4	8	54	6.8	6.95	5.83	6	6.5	6.15	6.833333333333333	7.2	117
3882	6278	3	The setting explains an early summer evening with some eccentric men. The mood that he would be in would probably be lively. “Like a foolish youth, the next morning I followed their advice…” (Kurmaskie) says that if you were very lively, I would take that as a way of being drunk without being drunk, and doing whatever someone thinks you should do without knowing you are being persuaded to do it.	1	1		1																						72	3	81	3	0	0	4.493150684931507	24.333333333333332	10	10	8	2	1	10	46	18.0	9.06	8.27	10	15.0	17.18	20.5	0.0	99
3899	6295	3	The features at the setting affected the cyclist by dehydrating him. The setting had a hot sun, no trees, and no water. The cyclist was also feeling lesy. In the story he said “I and the growing ??? :??? That I could drop from heat stroke.”	1	2		2																						46	6	56	2	0	6	4.239130434782608	7.666666666666667	13	6	2	1	2	9	24	3.8	4.96	7.3	6	4.4	5.34	4.0	6.7	61
3903	6299	3	Whether the lack of water, the hills, the tumble weeds – all are things that affect the cyclist. The lack of water affects the cyclist because it is hot outside and he needs water. The hills also affect him because it is hard to peddle up hills. Finally is the tumbleweeds. The tumble weeds show a distinct desert look. When he sees tumble weeds he try’s to keep balance because he is partially dehydrated and doesn’t want to crash. The dehydration / lack of water affect the author because he is very thirsty and everyone needs water to survive. When you are lack of water and energy it makes your goal more hard to complete.	2	2		2																						115	8	125	2	0	0	4.452173913043478	14.375	29	18	7	6	4	13	59	6.8	7.59	7.67	13	6.5	7.47	7.0	8.5	159
3904	6300	3	In “Do Not Exceed Posted Speed Limit” by Joe Kurmaskie, the features of the setting affect the cyclist by gradually wearing him out and pushing his limits of hope and survival skills. At first, the cyclist enters a deserted town but he remains calm and amused by this in the sentence, “I chuckled, check my water supply, and moved @NUM1). Soon after, the cyclist is troubled by a “ramshackle shed, several rusty pumps, through the high deserts of California in June” (@NUM2). He is agitated by this, makes a significant dent in his water supply, and unfortunately continues. At the point where he is still isolated and lost beyond repair, the cyclist tries to stay hopeful but soon breaksdown. He reflects, “Telling myself that of I could make it that far, I’d be @NUM3). The features of the setting become more and more disappointed at each leg of the journey for the cyclist.	3	3		3																						153	7	177	13	0	0	4.738562091503268	21.857142857142858	39	24	8	10	9	26	79	11.8	9.17	9.26	29	9.5	11.37	14.75	10.3	218
3920	6316	3	The features of the setting affects the setting by all the big hills, and all the roughness of the roads. As the essay says ''flatroad was replaced by short, rolling hills. After I crested the first few of these a large highway sigh jumped out at me,” prety much what it is saying is the flat road soon turned into rolling hills. If I was the cyclist riding up the hills my legs would get very tired and sore after a while one example, is when my friend ,@PERSON1, and I went  bike riding, we went to @CAPS1 @CAPS2, in fechmisburg, and we had to ride up a big hill, so after a few pedals our legs started hurting, so we decided to just walk go the hill.	1	1		1																						128	4	144	11	0	0	4.077519379844961	32.25	32	18	11	6	4	16	73	13.9	6.22	8.55	19	12.2	13.74	12.75	8.1	160
3928	6324	3	There were many features that affect the cyclist. Lack of water slowed him down. Also the hills and sun were a big problem.	1	1		1																						23	3	26	0	0	0	4.391304347826087	7.666666666666667	7	3	2	1	1	3	13	3.1	5.06	8.82	4	2.8	3.08	2.8333333333333335	3.1	29
3930	6326	3	The way the features of the setting effect  the cyclist in what was, going through hot neighborhoods and very road that made her dehydrated and effected her journey including the long cycling which he had to go up.	1	1		1																						38	1	41	1	0	0	4.538461538461538	39.0	8	8	3	0	2	3	23	19.4	9.88	8.85	8	15.8	19.41	23.0	0.0	55
3935	6331	3	The features of california and the fact that the cyclist was neave Yosemite made the terrain rugged and dangerous to the cyclist california has a very hot climate, and is neove  a desert, so the need for water for the cyclist was much greater man if the had been cyclist in @LOCATION1. In the story, the cyclist had to travel through desert-like conditions with a limited water supply. The cyclist even mentioned in the story how many hours into the ride the land changed to “ short, rolling hills,” which would have made it harder to pedal, and making him work harder, in the story, he also mention how the sun was beating down on him, and that would alos serve as a factor thout helped deplete his hydration. Through all of the problem the cyclist faced nowever, he managed to stay determined, when other people faced with his problems might not have been able to make it through. Also, in the story you @MONTH1 notices that in the different stages of his struggle, the authours tone ananger from confidient , to unsure, to desser	3	3		3																						185	5	205	15	0	0	4.559139784946237	37.2	48	23	16	6	5	27	104	18.6	9.3	9.24	29	15.3	16.46	19.0	12.0	255
3937	6333	3	The cyclist in the essay “Do Not Exceed Posted Speed Limit” took the advice of older gentlemen who offered him a shortcut they knew to get to @CAPS1 national park. However, the land had changed long ago after these men were last here. The fist town he came upon was a realistic version of a ghost town. He laughed at how long ago those men must have been here. Long hours on the hot road and with dipleted water, @CAPS2 sank in. He lost almost all hope when he reached an old and destroyed grape juice factory. He had made it to a bait store for water at last. He would never take the advice of anyone but his map again.	2	3		3																						121	8	131	2	0	0	4.132231404958677	15.125	31	15	9	10	3	14	67	5.6	5.5	7.26	16	5.6	6.7	6.857142857142857	7.6	154
3939	6335	3	"In the story “Do Not Exceed Posted Speed Limit”many features of the setting challenge the cyclists.The cyclist accepts information from foreign old people which made his first mistake.After realizing this he,“I had been hitting my water bottles pretty regularly,and i was traveling through the high deserts of California,in June”the lack of water plus the heat in California,in june would have turned to heatstroke for most people.Even further into the journey,even with all those things against him it states,“flat rode was replaced by short,rolling hills,""@CAPS1 not only did he have excessive heat,and no water,but @CAPS1 he was handed troublesome rodes too.Although the cyclist must have been near to complete exhaustion,he continued through.Fighting all adds,and elements,many features in the setting of this story affected the cyclist,but he overcame them honorably."	3	2		3																						128	6	161	14	0	0	5.601503759398496	22.166666666666668	35	19	12	10	6	24	76	70.0	16.62	14.92	31	53.2	54.95	61.0	0.0	206
3944	6340	3	"The story Rough Road ahead: Do not exceed Posted Speed limit"" by Joe Kurmaskie was about a man traveling through some pretty difficult settings. The cyclist’s mood was detirmined by the setting as well as his needs and his detirmination to make it. The setting of the story early summer in California. The weather is described as hot as, ""The sun [began] to beat down."" He, ""was traveling through the high deserts of @CAPS1 can June."" Because of the excessive heat, he needed more water, which shortly became the conflict of this story. As things got more difficult his attitude towards the old men’s advice changed from gracious for their help to wishing he had never listened to them. Also as the difficulty increased his detirmination to move on also increased by, ""telling [himself] if [he] could make it that far, [he’d] be fine."" @CAPS2 for the cyclist, the settings affect was negitive."	3	2		3																						153	9	185	7	0	0	4.8431372549019605	17.0	36	21	11	13	1	32	84	10.9	9.52	8.2	26	8.4	9.99	7.428571428571429	10.1	221
3957	6353	3	As the cyclist goes on his trip, he is met with many dreary places and people. For starters, the old men he knew he shouldn’t have trusted but did any way. This led him through the desert. Even in a car the desert can be a very despairing place. On a bicycle it must be even worse knowing that if you run out of water op one will be there to save you from dehydration. Just the endlessly bleak landscapes also played a roll in the cyclist feelings. Another bad feature is the endless amount of abandonment towns and spoiled water. Every time he thought he was saved he was put down again by that fact. For example he had to pump for minutes only to get bad tasting water. Finally just when his strength was to give out he found the bait place & water and that dramatically and a place to rest too bad there was another old man there, isn’t it?!	2	3		3																						164	10	178	3	1	1	4.152439024390244	16.4	35	21	13	15	6	14	98	6.4	6.15	7.25	16	6.1	7.99	7.0	8.8	208
