	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	num_words	num_sentences	num_lemmas	num_commas	num_exclamation_marks	num_question_marks	average_word_length	average_sentence_length	num_nouns	num_verbs	num_adjectives	num_adverbs	num_conjunctions	num_spelling_errors	num_stopwords	automated_readability_index	coleman_liau_index	dale_chall_index	difficult_word_count	flesch_kincaid_grade	gunning_fog	linsear_write_formula	smog_index	syllables_count
9189	15139	6	"In the excerpt The Mooring Mast by Marcia Amidon Lüsted, the builders faced many obstacles when attempting to build the Empire State Building for use of dirigibles to dock there. One obstacle that the architects and engineers faced was that ""most dirigibles from outside of the United States used hydrogen rather than helium"" (@NUM1) this was very dangerous because hydrogen is highly flammable. Another obstacle that was faced was that ""the winds at the top of the building were constantly shifting due to violent air currents."" (@NUM2) even though the dirigible would be tied down to the mooring mast ""the back of the ship would swivel around and around the mooring mast"" (@NUM2) Another problem due to the winds would be that ""the wind would blow the dirigible onto the sharp spires of other buildings in the area, which would puncture the dirigible's shell"" (@NUM4) A last example of an obstacle would be that there is a law stating that all ""airships flying too low over urban areas"" (@NUM4) was illegal. Even if there wasn't a law making it ""illegal for a ship to ever tie up to the building or even approach the area"" (@NUM4) the attemption of even trying would be very dangerous to the people around and below it, and the building itself."	4	3		4																						216	5	250	3	0	0	4.773148148148148	43.2	61	20	13	15	5	22	129	28.0	10.23	9.68	36	22.0	24.38	22.0	17.4	308
9195	15145	6	Al Smith announced that the Empire State Building would reach the new height of 1,250 ft on December 11, 1929. His plan was to build a mooring mast, at the top of the building to make it equiped for modern travel. The bulders faced three main obstacles, when trying to allow dirigibles to dock there. The first obstacle was safety. Most dirigibles from outside the @LOCATION2 used hydrogen, which is highly flamable. When Hindenburg was destroyed in a fire, the owners of the Empire State Building became worried that a much worse accident would occur in New York.The second and greatest obstacle was nature. The winds was at the top of the building constantly shifted, which would cause the back of the dirigible swivel around the mast. The only way to solve this problem was with lead weights. This was not practical or safe.The final obstacle was the law against airships flying too low over urban areas. This made it illegal for the dirigibles to tie up to the building.In conclusion, the three main obstacles that the builders faced were safety, nature, and the law.	3	3		3																						185	13	210	10	0	0	4.718085106382978	14.461538461538462	54	20	19	6	3	25	98	10.4	9.75	8.74	34	8.1	9.78	8.833333333333334	10.8	263
9199	15149	6	"Some of the things they faced were safety hazards. Like when they said in @CAPS1 @NUM1 when the Hindenburg was destroyed they said ""The owners of the empire state building realized how much worse that accident could of been if it was over new york."" Another obstacle they faced as they said in @CAPS1 @NUM2 was ""Nature itself."" The winds would make a airship @CAPS3 around like crazy. The last problem was the law stating airships can @CAPS3 that low above urban cities."	2	2		2																						83	5	92	0	0	0	4.674698795180723	16.6	23	10	5	3	0	11	44	8.9	8.47	8.45	14	6.2	8.09	8.3	8.8	110
9214	15164	6	Throughout the process of building the Empire State Building with dirigibles dock there were many complications. At @CAPS1 the building was unable to simply put a mooring mast on top of the building. The roof was flat, therefore the dirigible would add stress to the building. They would need over @MONEY1 to modify the building framework. Then they realized that most dirigibles used hydrogen rather than helium, hydrogen is highly flammable which would be unsafe. They ran into a problem with nature itself. At the top of the Empire State Building the winds constantly shifted because of the violent air currents. Even if they were to tether the mooring mast, the back of the ship would spin around and around the mooring mast. Therefore with people all over the streets in @CAPS2 this was neither possibly or safe. There was also an exisisting law against flying airships too low over urban areas. All this gave way to airplanes, so even though dirigibles didn't work it helped.	3	3		3																						166	11	182	4	0	0	4.9156626506024095	15.090909090909092	47	19	10	15	3	18	96	9.3	9.97	8.1	33	6.8	8.69	7.7142857142857135	9.6	240
9217	15167	6	"The builders of the Empire State building faced many obstacles in building a mooring mast for airships to dock at the top building. The stress and preasure of a thousand foot dirigible docked at the top of the building was too great for the buildings original frame work to support, so they had to reinforce and strengthen the framework and base so the preasure would be transmitted to the buildings foundation. Another obstacle was most dirigibles from outside the @LOCATION2 were filled with hydrogen instead of helium. Hydrogen was much more flamible and the hydrogen dirigibles like the German dirigible Hindenburg was destroyed in fire and they didn't want that to happen over New york's population. The final obstacle was the violent and shifting air currents over the building. Even if the front of the dirigible or ""mast"" was tied to the mooring mast the back would swivel around the mooring mast. The many unseen obstacles of the mooring mast made it in unpracticle docking point for dirigibles. In the 1930s after airplanes, and dirigibles had disappeared the ticketing & bagging rooms were turned into tourist and site seers areas."	3	3		3																						190	8	204	2	0	0	5.015789473684211	23.75	63	19	14	6	10	14	100	14.1	11.78	8.98	37	11.3	13.04	16.5	13.6	290
9223	15173	6	In The Mooring Mast by Marcia Amidon Lüsted, it describes the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. In paragraph @NUM1 they described the greatest reason was one of the safety because most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable.In paragraph @NUM2 they also describe another obstacle was the nature itself because the winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast. Even dirigles moored in open landing fields could be weighed down in the back with lead weights, this could be dangerous for pedestrians. In paragraph @NUM3 they describe another reason why dirigles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas. This law made it illegal for a ship to ever tie up to the building or even approach the area. These are some examples of the obstacles the builders of the Empire State Building faced in allowing dirigibles docking there.	4	4		4																						202	8	215	4	0	0	4.931034482758621	25.375	62	23	9	14	3	15	109	16.4	11.62	8.98	36	13.4	14.33	20.666666666666668	13.0	294
9247	15197	6	"In the excerpt, The Mooring Mast by @ORGANIZATION2, the was obstacles the builders of the Empire State Building faced in attempting to allow derigibles to dock there. One obsacle was that dirigibles from outside of the United States used hydrogen rather than helium. This was a problem because as it says in paragraph @NUM1, line four, ""hydrogen is highly flammable."" The geatest obstacle for builders of the Empire State Building faced in attempting to allow dirigible to dock was nature itself. Nature itself would be an obstacle because ""dirigibles moored in open fields could be weighted down in the back with lead weighths, but using the at the Empire State Building, where they would be dangling high above pedestrians on the street, was neither practical nor safe."" This were some of the obstacles the builders of the Empire State Building faced in attempting to allow derigibles to dock there."	2	3		3																						149	6	166	7	0	0	5.053691275167785	24.833333333333332	45	17	7	5	3	17	80	14.8	11.61	8.15	23	11.8	12.87	12.6	13.0	222
9254	15204	6	The obstacles of getting the dirigibles to be able to dock at the empire state building was, they couldn't put the fuell on top of the building. Putting mooring mast on top of the roof would make it very unstable and putt a lot of Pressure on it. For this to happen they had to modify the structure of the roof, which ended up costing over @MONEY1. After succefully building that they had another obstacle. It was trying to figure out how the dirigibles wouldn't move around with so much wind currents. They never figured out how and the idea just disappeared.	1	2		2																						102	6	112	2	0	0	4.5	17.0	23	17	3	6	2	10	68	8.3	7.89	7.42	18	7.6	9.55	8.666666666666666	10.1	144
9259	15209	6	"The builders of the Empire State Building faced many obstacles while attempting to allow dirigibles to dock there. ""The greatest obstacle to the successful use of the mooring mast was nature itself."" (@NUM1) the winds at the top of the building were constantly shifting due to violent air currents causing the dirigible's back to swivel around the mooring mast. ""Most dirigibles from outside of the United States used hydrogen... hydrogen is highly flammable."" (@NUM2) @CAPS1 the Hindenburg which blew up, if a Blimp blew up over downtown New York, tons of lives would be lost, a huge risk to the mooring mast. ""Was an existing law against airships flying too low over urban areas."" (@NUM3) This law would prevent dirigibles from docking at the mooring mast legally. All of those obstacles contributed to the mooring mast being used only for show and contributing to the world's tallest building."	3	3		3																						148	10	174	3	0	0	5.0608108108108105	14.8	52	17	9	8	1	19	73	39.4	11.98	11.89	30	31.0	33.11	62.0	0.0	217
9263	15213	6	The builders of the Empire State Building faced obstacles in attempting to allow dirigibles to dock there.In designing the mast, the steel frame of the State Building would have to be modified and strengthened to accommodate this new siteation, @MONEY1' worth of modifications were made to the buildings framework, Rather than building a utilitarian mast without any ornamentation, the architects designed a shiny glass and chrome-nickel stainless steel tower that would be illuminated from inside, with a stepped-back design that imitated the overall shape of the building itself.The mooring mast failed. Most dirigibles from outside of the @ORGANIZATION2 used hydrogen rather than helium and hydrogen is highly flammable. Weather, such as violent air currents, were the greatest obstacle to the successful use of the mast.	3	3		3																						125	5	144	7	0	0	5.511811023622047	25.4	41	17	11	5	3	16	62	25.8	15.28	10.5	31	19.6	22.44	32.5	17.9	206
9265	15215	6	"During the construction of the dirigible dock at the Empire State Building, architects and builders were faced with many obstacles. Before the mooring mast was installed at the top of the building, it became evident that ""the stress of the dirigible's load... would have been transmitted all the way to the building's foundation"" (paragraph @NUM1). This meant that changes would need to be made in the framework in order to support the weight. In addition, safety, weather, and legal issues were at hand. Filled with flamable gas, there was always a risk of a dirigible catching fire, and in an urban area the damage would be extremely bad. Winds at the top of the building were also dangerous. Air currents were ""violent"" and ""even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around"" (paragraph @NUM2). Normally, the ships would be weighted down, but, again, this was not possible in a city. The last issue builders faced was the law ""against airships flying too low over urban areas"" (paragraph @NUM3). Although there was a law clearly against it, two dirigibles attempted to dock. Both attempts were failures and it became clear that the Empire State Building would not be able to serve as a dirigible landing."	3	4		4																						213	11	254	13	0	0	4.896713615023474	19.363636363636363	63	21	16	10	6	34	121	11.3	9.86	8.45	39	8.5	10.39	12.0	10.6	301
9268	15218	6	The architects and builders of the Empire State Building ran into a few problems when searching for a way to allow dirigibles to dock there. The architects knew they couldn't simply drop a mooring mast on the @ORGANIZATION1 roof because it would be able to support it. The architects also knew that if they attached the dirigible to the mooring mast with a single cable tether would only add stress to the frame. To fix this problem the @ORGANIZATION1 steel frame would need to be modified and strengthened to support the mooring mast and dirigible.	2	2		2																						95	4	100	0	0	0	4.7894736842105265	23.75	25	15	6	4	3	5	50	13.0	10.39	7.81	16	11.4	11.63	14.125	11.7	142
9273	15223	6	"In The Mooring Mast by Marcia Amidon Lüsted, it describes many ways the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. It was hard enough for the builders to build the Empire State Building but on top of that they must make a mooring mast at the top. Four term governor of New York Al Smith said it best, ""One set of engineers here in New York is trying to dope out a practical, workable arrangement and the Government people in Washington are figuring out some safe way of mooring airships to this mast."" Another obstacle builders faced was having a thousand-foot dirigible moored at the top of the building, only held by a single cable tether, was simply not safe. With this being said, the steel frame of the Empire State Building would have to be modified and strengthened, costing over sixty thousand dollars worth of modifications. No matter how the builders built the Empire State Building they still face nature as an obstacle. These are examples builders faced in attempting to allow dirigibles to dock there."	3	2		3																						187	7	205	7	0	0	4.770053475935829	26.714285714285715	63	26	7	10	3	15	93	14.4	10.16	8.09	30	11.3	13.67	20.0	12.8	268
9278	15228	6	"There were many obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. According to the author, ""... was destined to never fulfill its purpose [Empire State building being a dock for dirigibles], for reasons that should have been apparent before it was ever constructed."" As the author points out, there were many problems with this idea. The reasons were: safety, strong winds, and laws prohibiting this to happen. The safety issue was that the dirigibles used hydrogen which was highly flammable. In fact the Hindenburg was destroyed by a fire. If a dirigibles burst into flames while near the Empire State Building, it would be very harmful to the many people in the city around the building. Strong winds were another problem because the Empire State Building is so high, the winds at the mooring station would be violent and unpredicting. This would make it difficult to land at the mooring station and if it successfully did attach, the back end of the dirigibles would be blown around by the wind. The final problem was that there was a law forbidding aircraft to be a certain distance from a city. This law was trying to prevent aircraft from crashing into city. With all of these problems, it is clear that this plan could never have worked effectively."	3	4		4																						226	12	252	9	0	0	4.84070796460177	18.833333333333332	59	26	16	10	3	23	129	10.8	10.15	7.59	34	8.3	10.19	10.166666666666666	10.5	324
9286	15236	6	The builders of the Empire State Building faced a few obstacles while trying to build the mast. One problem was that there was a lot of pressure and stress that would be put on the building if a dirigible was to dock there. This was because of the high wind speeds and of the sheer size of the dirigible. The designers had to make over sixty thousand dollars worth of modifications to the building's framework to account for the pressure. Another obstacle was that there is a law against airships flying too low over urban areas. This meant that the dirigibles would not be allowed to even get close to the building, let alone dock on it. Eventually, these obstacles and other safety issues, such as hydrogen inside, the blimp being highly flammable, caused the idea to dissappear.	3	2		3																						138	7	151	5	0	0	4.666666666666667	19.714285714285715	33	18	10	8	3	12	82	10.4	9.23	8.16	23	8.6	10.49	8.5	10.6	195
9289	15239	6	Based on The Mooring Mast article, by @PERSON1, the builders of the Empire State Building face numerous obstacles in attempting to allow dirigibles to dock there. Their dream put New York on the forefront of modern travel never was fulfilled.     First, over sixty thousand dollars' worth of modifications had to be made to the buildings framework because of the stress of the dirigible's load and wind pressure, which would add stress to the frame. However, one of the greatest obstacles the builders encountered was safety. Most dirigibles use hydrogen, which is highly flammable and could be very dangerous, especially in highly populated areas such as New York. Also, the violent winds on top of the building made it impossible to keep the dirigibles stable and not swiveling around the mast. Lead weights could be used to weigh down dirigibles that moored in the field, but this would be unsafe dangling from a building. Finally the idea violated a law against airships flying too low over urban areas. All of the contributing obstacles the builders faced made their dream of using the mooring mast for dirigibles unsuccessful.	4	4		4																						186	9	207	9	0	0	5.064171122994653	20.77777777777778	56	24	14	12	4	21	98	14.1	11.78	8.61	36	11.2	12.55	12.8	13.2	288
9290	15240	6	Some of the troubles builders came into play with while constructing the empire state buildings mooring mast, were structure, how it would be built, and how it could physically hold a blimp without being ripped out. One problem was figuring out how to reinforce the mast so that the lead could transfer to the foundation instead of ripping off the top half of the building.	1	1		1																						65	2	70	3	0	0	4.753846153846154	32.5	16	9	1	2	1	5	38	17.2	10.46	9.14	13	13.6	16.08	18.75	0.0	89
9291	15241	6	"The concept of a docking mast for the Empire State Building met with failure because of a variety of reasons. One of the major problems was that it was directly over the downtown area of New York City which is very densely populated. After the Hindenburg fire in New Jersey, ""the owners... realized how much worse the accident could have been if it had taken place over a densely populated area.""The second major obstacle was controlling a dirigible in the often violent winds at the top of the tower. It was the practice at the time to control the back of the dirigible with lead weights but over a civilian area this was ""neither practical nor safe.""Another important reason why the builders faced obstacles was the already existing law that prohibited low-flying aircraft over cities. Despite the two dirigibles that approached the mooring mast, neither managed to allow passengers to disembark, and the idea was ""quietly dropped"" as it should have been. There were too many obstacles for it to succeed."	3	3		3																						171	8	191	3	0	0	4.832369942196531	21.625	45	17	14	10	5	17	95	15.9	10.68	9.11	36	13.2	15.38	15.25	14.3	258
9300	15250	6	"While builders attempted to create a landing area for dirigibles to dock on the Empire State Building, they ran into many problems. Al @CAPS1 idea sounded unrealistic but with enough motivation they were set on trying to make it happen. After so much renovation, work, and ideas they had finally realized all the potential problems.What's being built all the problems became apparent. The main reason they never used the dock is because they realized it could possibly catch fire, like it had in New Jersey... ""The owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area..."". Also they warned about the intense winds on top of the tower. They feared it would continuously blow around the dirigible without a way to weigh it down. Another reason is it is against the law to fly airships to low over urban areas. The builders faced many obsticles in attempting to allow dirigibles to dock on the Empire State building."	3	3		3																						172	10	191	4	0	0	4.809248554913295	17.3	43	28	12	9	2	17	94	12.1	9.98	8.1	28	10.5	11.86	16.0	12.4	258
9307	15257	6	"Many things went wrong while trying to allow dirigibles to dock ontop of the Empire State Building. First, allowing this dirigible to dock on top of the Empire State Building ""would add stress to the buildings frame"". -@CAPS1 @NUM1. These Dirigibles are highly flamable and over a very populated place like New York City could be very dangerous. The winds at the top of the building were ""constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast.""-@CAPS2 @NUM2. If lead weights were used they could fall from dirigible and kill civilians. The biggest obstacle was that a law against airships flying too low over urban areas. This seemed to be a good idea on paper but when actually attempted it was too unrealistic."	3	3		3																						143	10	159	2	0	0	4.798611111111111	14.4	40	18	13	11	4	17	74	10.3	9.57	8.61	29	7.9	9.96	12.0	11.0	207
9310	15260	6	There are many problems the dirigibles had with docking.  The one problem there was is a lack of suitable landing space.  There was also the problem of winds.  The wind would cause a major problem for if they could dock.  The wind could cause it to spin around the building causing injuries to people or the dirigible.If it's swong around an hit the building it could cause structural damage.  The dirigible could also explode into flames if a spark is caused from it hitn the building.  It could end up like the hindenburge.	2	2		2																						93	8	109	0	0	0	4.33	12.5	23	14	5	3	1	11	56	46.7	9.95	11.48	12	37.2	38.49	6.214285714285714	0.0	130
9312	15262	6	"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles (Blimps) to dock there was that there were way too many risks that were being taken to make this mast and it was just too dangerous.I think that the mast opposed too many risks because for one it would be flying too low and two, if it caught on fire or was hit by lightning it would explode and people would get seriously hurt, OR the mast could snap off!As @PERSON1 said, ""The as yet unsolved problems of mooring air ships to a fixed mast at such a height made it desirable to postpone to a later date the final installation of the landing gear.""@CAPS1 @PERSON1 Clavan means is that the fact that there are so many problems with mooring air ships to this ""mast"" that it just isn't safe to go through with right now!"	1	3		1																						151	4	165	3	2	0	4.326797385620915	38.25	37	22	10	13	5	12	91	74.7	8.67	13.84	20	58.6	61.99	55.0	0.0	194
9316	15266	6	"When building the Empire State Building, the builders had to overcome many obsticles. One obsticle, for example, was a lack of suitable landing area. The dirigibles were very large, some spanding @NUM1 feet, therefore in a city of buildings, there were not many suitable areas to land. Another obsticle they had overcome was the fact that the city did not allow the dirigibles to be that close to rural areas. Although these reasons are plenty enough, the article mentions that perhaps the greatest obsticle was nature itself. ""The winds on top of the building were constantly shifting due to violent air currents"" (pg. @NUM2-paragraph @NUM3). All in all, the idea to land dirigibles in this place was too unrealistic."	2	3		3																						119	8	141	8	0	0	5.042016806722689	14.875	38	9	11	9	0	22	65	12.2	10.79	9.0	25	9.8	10.61	12.2	11.9	178
9324	15274	6	"By attempting to allow dirigibles to dock on the Empire State Building, the builders faced many obstacles. One of the obstacles that they faced was the re-desgning of the building. ""A thousand-foot dirigible moored at the top of the building, held by single cable tether, would add stress to the building's frame"" that meant that they had to make modifications (over @MONEY1 worth). Another obstacle that they faced was that most of the dirigibles from outside of the United States use hydrogen rather than helium. Hydrogen is highly flammable. And the greatest obstacle that the builders had was nature itself. ""The winds on top of the building were constantly shifting due to violent air currents."" Even if the Dirigible got parked, the winds would shake its tail too much and that wasnt safe."	3	3		3																						133	8	157	4	0	0	4.984962406015038	16.625	41	17	7	6	2	18	75	13.1	10.68	8.3	22	10.8	12.19	13.0	13.0	196
9345	15295	6	"There were many obstacles that builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One of the obstacles were that architects could not simply drop a mooring mast on top of the Empire State Building's flat roof. This is because as it says on paragraph @NUM1, ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame."" Another obstacles were making the mooring mast of the Empire State Building to fulfill its purpose. It was very hard to make the mooring mast fulfill its purpose because the successful use of the mooring mast was nature itself. In paragraph @NUM2 it states that, ""The winds on top of the building were constantly shifting due to violent air currents."" These are the reasons why the builders of the Empire State building faced many obstacles in attempting to allow dirigibles to dock on top of the building."	2	3		3																						162	7	181	4	0	0	4.814814814814815	23.142857142857142	56	20	7	4	0	15	87	12.8	10.22	7.61	21	9.9	11.22	11.8	11.5	231
9348	15298	6	When the architects and builders were planning on how to build the mast onto the Empire State Building, they faced many obstacles.  An example of an obstacle they faced was they had to construct the mast so it wouldnt fall off when a dirigible docked.  They couldnt use cable.  tether to hold the mast down because it put to much stress on the building's frame and foundation.  Another obstacle the builders had to face was how to strengthen the Empire State Building's frame.  In order to get the Empire State Building's frame strong enough to hold the mast, it would cost over sixty thousand dollars.  Those are some examples of obstacles builders had to face.	1	2		2																						115	7	135	2	0	0	4.528925619834711	17.285714285714285	33	19	4	1	2	10	68	58.3	10.64	12.36	18	45.8	48.43	11.6	0.0	162
9351	15301	6	"The builders of the Empire State building faced many obstacles while attempting to allow dirigibles to dock there. One obstacle they faced was that if a dirigible was moored by a single tether, ""the stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below"" Another obstacle was that most foreign dirigibles used hydrogen, which was highly flammable, and when the Hindenburg was destroyed, builders realized that accident would have been much worse if it had happened ove a densely populated area like New York City. A third obstacle was violent wind currents that would cause the back of the ship to swivel around, and the back of the dirigible couldn't be weighted down like in open landing fields because that would cause the weights to dangle dangerously above that pedestrians on the street. These were major obstacles, and they are the reasons that the mast on top of the Empire State Building was never used dock blimps."	4	4		4																						175	4	191	7	0	0	4.925714285714286	43.75	48	19	11	10	4	14	102	23.7	11.62	9.51	30	18.0	20.95	33.0	16.5	253
9354	15304	6	The Empire State Building was and is the tallest building to ever be built. To make it the tallest building Architects had to design the Mooring Mast. In building this mast there were many obstacles to overcome, but even with those obstacles it was still finished.The Mooring Mast was needed because without it the Empire State Building would not be the tallest in the world. To make the Mooring Mast work the builders had to overcome some obstacles. One of the main obstacles was to add on the Mast they would have to attach steal from the Mast all the way down to the foundation. Another was After designing the Mast they had to change the original plans for the building.	1	1		1																						121	7	130	1	0	0	4.540983606557377	17.428571428571427	30	19	6	4	2	8	75	10.2	8.88	6.73	12	7.6	9.73	11.0	10.1	160
9355	15305	6	Builders faced many obstacles in attempting to allow Dirigibles to dock on the Empire State Building. Between @CAPS1, saftey, and nature, there was no way this idea could ever work. Although the idea was good it was very impracticle.     Saftey was a major problem with this idea. Most Dirigibles used hydrogen rather than helium which is more flammable. If the Dirigibles ever broke out into flames over New York City it would burn the whole place down and kill thousands.      Nature was another big problem. The winds on top of the Empire State Building were shifting all the time. The ship would swivel around the moorings mast. The Dirigibles usually moored in fields and used black lead weights to weigh them down. The weights dangling above peoples heads was very dangerous.     Building the mooring mast was very dangerous and impracticle. It never happened due to saftey and now serves as a tea and soda area for use of sight seers.	3	3		3																						160	13	179	3	0	0	4.7975460122699385	12.538461538461538	54	19	10	10	6	18	83	9.2	9.68	7.79	20	8.4	8.15	6.375	9.9	234
9358	15308	6	"In the excerpt The Mooring Mast by Marcia Amidon Lüsted the builders of the Empire State Building faced obstacles in attempt to allow dirigibles to dock there. Dirigibles are enormous steel-framed ballons they can travel for long periods at time of seventy miles per hour. Thoogh dirigibles seemed great for attracting people by ways of travelin modernation, the builders faced a complex obstacle. There was no area of suitable landing for dirigibles. In attempting to allow dirigibles to dock there many thoughout changes in the building needed to be considered. The load being transported off the dirigible would add stress to the building frame, as would the wind pressure. To suit the buildings with accommodating the dirigible, the price for modifications to the building would cost @MONEY1. Many obstacles were scientifically proven why the dirigible could not dock at the Empire State Building. The issue of safety involving the hydrogen gasses being highly flammable were to much of a risk in the high populated are of New York. Also nature was a large obstacle that was faced due to the wind at such a tall altitude. The law implying that airships couldn't fly too low was a practical reason why the dirigibles could not dock at the building. ""One set of engineers here in New York is trying to dope out a practical, workable arrangement and the Government people in Washington are figuring on some safe way of mooring airships to this mast."" A quote by Al Smith. The obstacles involving the moderate transportation idea were too impractical in using the mooring mast for dirigibles on the empire state Building"	3	3		3																						270	14	292	4	0	0	5.003703703703704	19.285714285714285	91	32	21	8	1	22	131	12.5	11.26	8.82	52	11.4	12.17	10.833333333333334	13.3	421
9359	15309	6	"The builders of the Empire State Building faced many obstacles in their efforts to make it possible for dirigibles to dock on the mast. One problem was safety. Some dirigibles were filled with hydrogen, which is, according to the article, ""highly flammable."" @CAPS1 a dirigible catch fire right over a very populated area would be dangerous. Nature was another factor. ""Violent air currents"" made it difficult to maneuver a dirigible and bring it close enough to the mast to dock. Yet even if these frustrating conditions were not extant, it would still have been impossible for a dirigible to moor on the mast, because it was illegal. A law prohibited ""airships [from] flying too low over urban areas,"" which included dirigibles. These obstacles were overlooked in the plans to create the Empire State Building."	3	4		4																						134	9	157	6	0	0	5.067164179104478	14.88888888888889	33	14	17	8	2	21	70	12.0	11.08	8.94	30	10.7	12.12	13.8	13.7	211
9360	15310	6	"In ""The Mooring Mast"" by @ORGANIZATION2, it focuses on the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. Laws made it impossible for the original purpose of the mast, ""An existing law against airships flying too low over urban areas. This law made it illegal for a ship to ever tie up to the building or even approach the area..."". Some dirigibles did try, but due to wind and safety reasons the idea was dropped. The safety of all human beings took part in the construction, ""When the German dirigible Hindenburg was destroyed by fire...the owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area..."". When dealing with other countries you have to take into account that they may not use the safest things. Mother Nature can be a funny thing, ""The winds on top of the building were constely shifting..."". With the wind changing at a moment's notice it can be hard for a ship to land. When building something always be prepared for obstacles."	3	3		3																						190	9	218	5	0	0	4.742105263157895	21.11111111111111	52	26	12	9	3	19	106	11.5	9.11	8.34	36	9.2	11.39	12.6	11.2	274
9362	15312	6	The Empire State Building faced numerous problems in allowing dirigibles to dock there. The most important reason was the safety of the people. Most dirigibles used hydrogen instead of helium to power their dirigibles and hydrogen is extremely flammable The death toll would be astronaumical over a dense population as downtown New York. Another obstacle faced in this creation was nature. The winds at the top of the Empire State Building were constantly shifting and the idea of a dirigible dangling high above pedestrians was not safe. The last reason that the dirigibles were not safe was the existing law in the U.S. At the time of the building of the Empire State Building, a law existed that prohibited airships from flying too low over urban areas. Therefore, the dirigible was to close to the ground and was not allowed to dock. The idea of dirigibles docking at the Empire State Building is a phenomenal idea, however, there are to many obstacles prohibiting it.	3	3		3																						164	9	176	4	0	0	4.932926829268292	18.22222222222222	50	18	14	9	3	14	84	10.9	10.85	8.29	31	10.4	11.67	11.5	13.0	257
9367	15317	6	The empire State building builders faced a couple of Problems of docking dirigibles to the mooring mast. Some, I don't even know, @CAPS5 I'll just buildup from here & @CAPS1 what @NUM1. The dirigible. Now I never learned about the @CAPS2 of a zeppelin, but I do know one thing. Do @CAPS7 get out from the front, or sides? I @NUM2. The mast itself. This thing was a failure from the @CAPS3. (don't question why I chose Something else for one of the multi-@CAPS4 questions). The reason why is that @CAPS5 many things could go wrong. This thing can @ORGANIZATION1, & @CAPS6 fall off unless @CAPS7 do something really special for forging a building this high.Overall, it's been a long while, anyways these problems, & Several others that I forgot to mention for obvious reasons are @CAPS6 the reason why we don't use  zeppelins as much anymore...	1	0		1																						147	12	176	8	0	1	4.671140939597316	12.416666666666666	36	18	10	11	5	27	91	10.3	8.58	8.48	29	8.0	8.31	5.75	8.8	207
9380	15330	6	four main obstacles prevented dirigibles from ever docking at the Empire State Building. The first was that a much more complex mooring mast would have to be installed on top of the Empire State Building, a very different mast than the regular masts found in open field docking areas. When a dirigible would dock on the mast cause great stress to the building's frame, a problem that could be solved by increasing the strength of the steel frame. Another problem was that a dirigible was made of hydrogen and could easily catch fire and explode. Engineers saw this would cause large problems over a densly populated area like, New York City. Once the mast was built a new problem arised, even if the dirigible could dock the intense winds could make the back end of the dirigible move violently, or cause an airship to be unable to dock, like the inncodent with the Los Angeles. Nor could they use lead weights to weigh down the ballon since they would be a danger to civilians. Lastly, a law against airships flying too low over urban areas could have prevented docking. These reasons made it impossible for a ship to ever moor on top of the Empire state Building, although two ships got very close.	4	4		4																						213	9	231	8	0	0	4.63849765258216	23.666666666666668	60	27	18	13	4	18	111	12.3	9.41	8.3	33	10.2	11.92	12.4	11.6	295
