	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	num_words	num_sentences	num_lemmas	num_commas	num_exclamation_marks	num_question_marks	average_word_length	average_sentence_length	num_nouns	num_verbs	num_adjectives	num_adverbs	num_conjunctions	num_spelling_errors	num_stopwords	automated_readability_index	coleman_liau_index	dale_chall_index	difficult_word_count	flesch_kincaid_grade	gunning_fog	linsear_write_formula	smog_index	syllables_count
9819	15769	6	"How safe is it to have a large dirigible @CAPS1 above thousands of civilians? The builders had many problems to face will attempting to allow the dirigibles to dock at the empire state building. For one thing the mast was not yet even said to be ready in this excerpt ""to fix a mast at such a height made it desireable to postponed to a later date."" The landing gear was also not yet ready or sure to work. The idea of using dirigibles over such a crowded area was not even said to be relevantly smart."	1	1		1																						97	5	104	0	0	1	4.185567010309279	19.4	20	13	11	6	1	9	57	8.0	6.5	7.37	15	7.3	9.82	10.9	9.4	127
9821	15771	6	"The idea of Hindenburg sized air ships landing on top of the Empire State Building sounds propostorous in today's day in age. However in the 1920s this was a dream of many. Unfortunaetly this dream never came to be due to multiple obstacles faced by the builders. The first obstacle faced by the builders concerned what was in the air ship itself, hydrogen. This would be a problem because the vast majority of blimps visiting ""used hydrogen rather than helium, and hydrogen is highly flammable"". So if an accident ""had taken place above a densely populated area such as downtown New York"" it could be disastorous. Another major problem were the winds. They were ""constantly shifting due to violent air currents"" and so the ships could swing into other buildings. These two points aside, there was a ""existing law against airships flying too low over urban areas"" anyways. So regardless of the wind or the hydrogen it wasn't legal. These three obstacles combined made the dream of airships landing in New York stay a dream and not a reality."	3	3		3																						179	11	203	3	0	0	4.82122905027933	16.272727272727273	53	18	15	15	4	24	96	9.4	9.63	8.59	34	8.5	10.32	10.833333333333334	11.6	262
9827	15777	6	Many obstacles occured for the builers of the Empire State building and allowing dirigibles to dock there. One of these obstacles was the mooring mast itself. The winds on top of the Empire State Building were constantly shifting and if the dirigible was tied to the mooring mass it would swivel around the mooring mast. Another obstacle the builders experienced during this process was the already existing law not allowing airships to fly too low over urban areas. Due to the fact that the Empire State building was in New York, an urban area, the dirigable idea would have most likely never worked. The dirigable was unable to fulfill its destiny and the obstacles the builders faced were the main reasons.	3	3		3																						121	6	129	2	0	0	4.867768595041323	20.166666666666668	37	13	8	7	3	11	63	11.6	10.56	8.81	22	10.0	11.06	12.4	11.9	178
9834	15784	6	Builders had many obstacles to overcome when attempting to allow dirigibles to dock on the Empire State Building. One obstacle was the lack of suitable landing area. This obstacle did not stop Al Smith, he saw this as an oppertunity to add a mooring mast at the top of the building so dirigibles could anchor there. This idea caused another obstacle, a mooring mast could not possibley be dropped on top of the roof of the building. The stress of the load and the wind pressure would have to be transmitted all the way to the buildings foundation. With this the steel frame of the building would have to be modified and strengthened costing @MONEY1 just to change the framework. In the end this mooring mast to dock dirigibles never came through and archetects should have seen the potential problems in the beginning.	2	3		3																						143	7	152	2	0	0	4.7272727272727275	20.428571428571427	45	22	3	3	3	12	79	11.1	9.75	8.18	24	8.9	10.96	12.4	11.8	203
9842	15792	6	The builders of the Empire State Building faced many problems when attempting to allow dirigibles to dock there. One problem they faced was that the dirigibles moored to the top of the building would add stress to the buildings frame, so the stress of the dirigibles load would have to be transmitted all the way to the foundation. Another problem they faced was that most dirigibles outside the U.S. used highly flammable hydrogen so it would be very bad if one was destroyed by fire above densely populated downtown New York. Also there was already a law against airships flying too low over urban areas, so it would be illegal for a ship to even approach the area.	3	2		2																						118	4	124	2	0	0	4.661016949152542	29.5	31	16	6	10	0	7	67	15.3	9.93	8.85	19	12.4	14.17	15.0	12.6	165
9852	15802	6	The builders of the Empire state building faced a lot of obstacles attempting dirigibles to dock their. One of the first obstacle the builders faced was realizing that the dirigible moored at the top of the building would add stress to the building's frame. The builder's realized that the wind pressure could make the dirigible swivel which would not be suitable for the foundation of the building. strengthening the building's structure would cost over sixty thousand dollars. The workers also realize that the dirigibles are flamable and if something were to go wrong it would cause a devestation to a such populated area. These obstacles put and end to the dream of having mooring mast on top of the Empire state building.	3	3		3																						122	6	131	0	0	0	4.959016393442623	20.333333333333332	35	18	7	1	2	7	71	14.1	11.38	8.47	22	11.6	13.69	15.75	13.0	180
9853	15803	6	Throughout the excerpt, on trying to build the empire state building; the builders faced a lot of hard attempts trying to build the dock for the dirigibles. One major problem is that the dirigible was not able to land on the buildings flat roof. This was stated in paragraph @NUM1 of the excerpt. Another problem is that they had to design elevators and stairs for the passengers to travel to the top of the building to be able to get on the dirigible. Along with designing stairs they had to be able to build 102 floors just for the area where the blimp would land. This can be supported in paragraph 11 and @NUM2 of the reading. After trying to build the big building, the builders ran into major safety concers towards the end of the making. The builders did not think they would run into any problems or think of the safety.	1	1		1																						153	8	164	2	0	0	4.4183006535947715	19.125	38	22	9	1	3	14	86	9.0	7.83	7.58	19	7.2	9.21	11.4	8.8	204
9856	15806	6	The builders faced many obstacles when trying to make it possible to allow dirigibles to dock at the top of the Empire State Building. They could not add an all steel mooring mast on top of the building because it would add too much stress to the frame and foundation of the building. If they were going to add a mooring mast, they needed to modify and strengthen the building's frame.The other problem the builders faced was safety. They had to consider the fact that may dirigibles from outside of the United States used hydrogen, which was highly flammable. The Building was in a densely populated area in downtown New York City. The last obstacle the builders faced was nature. The winds on top of the building were very strong and the air currents frequently shifted. This would have made the dirigibles swivel around the mast.	3	3		3																						146	9	159	2	0	0	4.673469387755102	16.333333333333332	44	20	8	5	3	10	83	9.9	9.52	7.68	22	8.1	9.79	14.5	10.1	202
9858	15808	6	The builders of the Empire State Building faced obstacles in attempting to allow dirigibles to dock there. When a dirigible was docked, it was held by a single cable tether, adding stress to the biuldings frame. The steel frame of the bilding from top to bottom would have to be modified and strengthened to adress this new situation more than @MONEY1 was spent for modifications on the buildings framework.When the owners of the Empire State building found out about the Hindenburg was destroyed by fire, they realized how much worse it could of bin if it happened right over down town New York. If there was a docking accident and the dirigible was filled with hydrogen then that would be bad for the workers and anyone ealse around the building.	3	2		3																						130	5	139	3	0	0	4.7251908396946565	26.2	38	17	6	5	3	12	73	17.2	10.51	9.26	24	13.6	16.38	20.333333333333332	13.8	184
9859	15809	6	The builders of the Empire State Building faced obstacles when attempting to allow dirigibles to dock there. One obstacle was that most dirigibles outside the U.S. used hydrogen, which is highly flammable. With downtown New York being a densely populated area, that wouldn't be such a great idea.Another obstacle they had to face was the weather itself. The Empire State Building was very high so it got really windy. The winds on the top of the building were constantly changing due to violent air currents.They also weren't thinking about the government when they were building the mooring mast. There was a law stateing that airships couldn't fly to low to urban areas. It would be illegal if a ship even tried using the mooring mast.	2	3		3																						125	9	141	2	0	0	4.826771653543307	14.11111111111111	34	17	9	9	0	12	72	10.6	10.15	8.31	22	9.1	10.04	12.8	11.5	185
9860	15810	6	The @CAPS1 of the Empire State Building faced the @CAPS2 of purfictle placing a thousand foot dirigible on top of the Building which would of not worket out Because of the wind and there was no wait in the back that would of kept the dirigible in place in which now ment that the dirigible would have been swinging back and fort and gave the riesct of the dirigible poking a sharp point on the corner of the Empire State Building and exploding, the dirigible above New York City and putting thousand of life at dinger. The @CAPS1 also faced the @CAPS2 of getting to micheenery that was needed to @CAPS4 the mooring mast. Another obstacle @CAPS1 had to face was getting aprover do to safety hasits because what had happing to the hindenburg in lakehurst, New Jersey.	3	3		3																						138	3	143	2	0	0	4.550724637681159	46.0	39	19	6	3	5	14	76	23.0	9.53	8.89	21	18.9	19.85	28.5	13.6	195
9861	15811	6	The builders faced many obstacles in building a moor to dock dirigibles. It was unsafe for a dirigible to be so close to the ground, especially in New York. The air currents from high above made the machine harder to operate near buildings. Another factor that contributed to the danger was that dirigibles are highly flammable due to the hydrogen which made most of them stay afloat then. Many blimps attempted to dock at the Empire State building, none of which were successful.	2	2		2																						83	5	90	2	0	0	4.795180722891566	16.6	20	10	9	7	0	7	45	9.5	9.74	8.84	16	7.4	10.98	10.5	11.6	120
9866	15816	6	"Based on the excerpt, The Mooring Mast, the obsticles the builders of the Empire State Building faced in attempt to allow dirigibles to dock there was how would they be able to have thousand foot dirigible moored at the top of the building, without ""adding stress to the building framework."" They couldn't just add the mooring mast on top of the Empire State Building's flat roof because ""the dirigible's load and the wind pressure would have been transmitted all the way to the building's foundation, which was nearly eleven thousand feet below."" @CAPS1 they had to find a solution, which was to modify and strengthen the steel frame of the Empire State Building. Costing over sixty thousand dollars' worth modifications to the building's framework. Also ""rather than building a utilitarian mast with any ornamentation, they built a shiny glass and chrome-nickel stainless steel tower that would be illuminated from inside,"" make the 101st floor a glassed-in observation area and the @NUM1 floor an open observation platform."	3	2		3																						166	5	194	7	0	0	5.186746987951807	33.2	54	20	10	7	4	23	89	23.8	12.72	9.12	25	18.3	19.73	28.5	13.8	245
9871	15821	6	"@ORGANIZATION3 writes in her excerpt The Mooring Mast"" of the obstacles the builders of the Empire State Building faced in attempting to create a dock for dirigibles. In late 1929 Al Smith was confident of the height and use the building would achieve. Those working on the project of the mooring mast consulted with experts from the U.S. Naval Air Station but eventually found the project too much to handle.The mast never fulfilled its intended use due to the numerous issues they faced, the main one of which being nature itself. Docking a dirigible at the high altitude of the building's peak through proved practically impossible. The danger of the project to civilians of New York was a flaw as well due to the inability to keep a dirigible controlled in wind and the high flammability of the vehicles. Legally speaking there was another issue concerning a law that would not allow a dirigible to fly at the altitude required to dock.The idea of the mooring mast was an interesting and had it been realized dirigibles may have become significantly more popular. However the mooring mast was impractical and obstacles it posed overcame the ambition used to design it."""	3	3		3																						199	9	214	1	0	0	4.850746268656716	22.333333333333332	53	30	12	11	5	13	106	14.1	10.97	9.31	40	11.8	14.18	12.2	14.2	308
9872	15822	6	"The empire state building was high in the air, (@NUM1 ft) the problems were is that the building moves while it's in the air, and if you have something that is weighting around the heavy fifty-thousand pounds maybe more than the building might rip off if there is a big windstorm. The dock sounded like a good idea but you would need a winch and you would have to put some big clamps on the building to secure the balloon or dirigible to dock and refuel. In paragraph @NUM2, @PERSON1 of the building's architectural office said ""The as yet unsolved problems of mooring airships to a fixed mast at such a height made it desirable to postpone to a later date the final installation of the landing gear."" If Irving ever decides to put a blimp up and make an air station then make new technology. Who know's in the future we could have cars that fly through air, why not have balloons attached to buildings."	1	1		1																						166	5	184	4	0	0	4.445783132530121	33.2	42	24	14	5	6	12	98	16.1	8.43	8.99	28	12.7	14.73	18.0	9.9	216
9873	15823	6	They could not put a thousand - foot dirigible moored at the top of the building held by a single cable tether, it would add stress to the building's frame.	1	1		1																						30	1	33	1	0	0	4.233333333333333	30.0	9	4	1	0	0	2	17	13.7	7.9	8.34	4	11.1	12.98	16.0	0.0	39
9874	15824	6	"The idea of using a mooring mast in order to allow dirigibles to dock at the top of the Empire State Building was never a practical one. This is due to the many struggles that were faced when Al Smith's team was attempting to create a mooring mast that would serve the purpose of docking dirigibles. such obstacles included; the pressure a docked dirigible would have on the building itself, the hazards of high winds causing the dirigible to be shaken violently, the chance of the dirigible catching on fire due to the flamibility of the hydrogen if in it, and the close proximity the dirigible would have to other buildings in the area The first problem faced during the development of the mooring mast was the stress of the heavyweight of the dirigible would put on the building. ""The steel frame of the [building] would have to be modified and strengthened to accommodate [the added pressure from the dirigible]."" The dirigible's weight was not the only thing that put stress on the building, the wind pressure would also. The wind made it difficult for creating a mooring mast's structure because it would not only add pressure to the building because the dirrigible itself to not be able to stay in one place ""Even if the dirrigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" An accident that could occur would be a fire due to possible flamibility. And since the dirrigible is so close to people, such as tourist on the building's observation deck, the dirrigible catching on fire (if it's filled with hydrogen instead of helium) could be more disastrous than if it landed in an open field. Lastly,  the dirigibleis so close to urban areas that it is illegal for such airships to dock or even fly at such proximity.  For example, when the Los Angeles tested  the docking process to the mooring mast of the Empire State Building it ""could not get close enough to tie up because of forceful winds."" All of these were major obstacles to the building process of the Empire State Building and it's mooring mast for docking dirigibles. These are also the reasons why the architects of the Empire State Building came to the conclusion that such a structure would not be practical to construct."	4	3		4																						395	13	438	9	0	0	4.678391959798995	30.615384615384617	108	39	33	14	6	34	238	22.7	10.35	8.61	56	19.2	20.19	31.0	15.6	581
9875	15825	6	"In the excerpt from ""The Mooring Mast"", by @ORGANIZATION2, the builders of the Empire State Building faced very difficult obstacles in attempting to allow dirigibles to dock there. One of the most difficult obstacles was ""nature itself"". There were very strong winds that ""were constantly shifting due to violent air currents."" The back of the dirigible would move around and around even if it were ""tethered to the mooring mast"". Also, dirigibles usually landed in open landing fields and would be weighted down with lead weights. However, weighting down dirigibles with lead weights at a height of about 1,250 feet in a place as densely populated as New York City would be ""neither practical nor safe"". Lastly, there ""was an existing law against airships flying too low over urban areas"", meaning the idea of a mooring mast on the Empire State Building was simply unpractical."	3	3		3																						145	7	170	7	0	0	5.062068965517241	20.714285714285715	40	13	13	18	4	20	75	12.8	11.02	9.02	32	10.2	11.87	10.666666666666666	12.3	217
9878	15828	6	well, since this one obstacle in their expanded use in New York City was the lack of landing area For the dirigibles. So, Al Smith decided to add a mooring mast on top of the Empire State building to allow these dirigibles to anchor there to get gas for several hours and also service. And to let the passengers on and off there also. The Dirigibles were docked by an electric winch, which hauled in a line From the front of ship then tied to the Mast. But, then yet the electric winch cable would cause stress to the building frame. The stress of these Dirigibles load and the wind pressure would transmitte all the way to the building's Foundation. The steel Frame of the building should be strengthened or modified to accommodate this new situation.	3	2		3																						136	7	148	4	0	0	4.536764705882353	19.428571428571427	46	14	4	9	6	12	77	9.7	8.53	7.97	18	8.5	10.41	11.6	10.9	186
9879	15829	6	The builders faced many challenging obstacles to allow dirigibles to dock at the top of the empire state building. The builders first talked about such as Al Smith to try to make the Empire State building the tallest building in the state, so it would be a great forefront for travelers, and they got it up high to @NUM1 feet. But now there obstacle was to have a dirigible reach the top point of the empire state building. Al Smith wanted for the top of the empire state building to be a landing area, where they could go refueling for hours, or service, and to let passengers on or off the dirigible. So that was one of the obstacles that the builders had to face, to make it work.	0	1		1																						129	5	140	6	0	0	4.3023255813953485	25.8	37	18	7	4	5	11	76	11.7	7.43	7.49	12	9.8	12.8	14.25	11.2	167
9881	15831	6	The Empire state building faced different stage. They @CAPS1 to make it to be fixed a little bit. Because it was the tallest building at the time and they so @CAPS1 it a more famous.	0	0		0																						35	3	38	0	0	0	4.228571428571429	11.666666666666666	8	3	4	3	1	4	20	4.3	5.26	6.92	3	4.3	4.68	5.166666666666667	6.4	45
9883	15833	6	"In the reading comprehension ""The Mooring Mast"" by Marcia Amidon Lüsted, the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock because they wanted to add the mooring mast on the top of the Empire State Building's flat roof and the dirigibles would be able to take the mooring mast up to the top of the building. The architects found out that if they put the mooring mast on the top of the building its gonna bring stress to the building's foundation."	1	1		1																						89	2	97	1	0	0	4.629213483146067	44.5	34	10	2	0	1	5	50	22.6	10.0	8.86	13	18.3	20.5	25.75	0.0	124
9886	15836	6	Architects struggled with obstacles as they were constructing the Empire State Building. A @NUM1 ft. dirigible moored at the top of the building, held by a single cable tether, which would add stress to the building's frame. The Architects could not simply drop a mooring mast on top of the building's flat roof. The observation area was to double as the boarding area for dirigible passengers. Once the building had been framed, the roof had to be completed before the framing of the mooring mast could take place. The mast had a skeleton of steel and was clad in stainless steel with glass windows. The mooring mast of the Empire State Building was destined to never fulfill it's purpose, for reasons that should have been apparent before it was ever constructed.	1	1		1																						131	7	146	4	0	0	4.847328244274809	18.714285714285715	44	16	7	3	1	13	72	10.8	10.15	8.42	25	8.2	10.23	8.833333333333334	10.3	186
9889	15839	6	The builders of the Empire State Building faced some problems allowing the dirigibles to dock there. One of the problems was that they didn't really have landing gear. It was very hard to land a dirigibles on the ground, but in mid air it was almost impossible. Another reason was it was very unsafe. The pilot of the dirigibles would have to land it about @NUM1 feet in the sky and if they messed up they could potentially die. Another reason was that there was a law against airships from from flying low over urban areas. This law made it illegal for people to land it up there. The builders of the Empire State Building faced many problems when trying to make a dock for dirigibles.	2	2		2																						126	8	136	1	0	0	4.4523809523809526	15.75	30	16	8	8	2	9	77	7.4	7.77	6.8	14	7.1	7.59	7.428571428571429	9.8	174
9892	15842	6	Some obstacles the builders faced during the construction of the Empire State Building's mooring mast was that the building was not stable enough to be able to moor an airship. They solved this easily by creating a stronger exoskeleton. Another obstacle that they faced was the high speed winds and being able to get passengers off and on. They never did solve this problem, and so the mooring project was shut down. The obstacles the builders faced were too many and this project soon became impossible to finish and it never was.	1	2		2																						92	5	99	1	0	0	4.782608695652174	18.4	21	11	7	8	5	6	55	10.3	10.04	7.81	11	8.1	10.4	11.2	11.2	127
9893	15843	6	"In Downtown New York, Al Smith and his builders faced many obstacles in building and docking his dirigible on top of the mooring mast which had come to a failure by the end. The reason he planned to dock in New York because that's where most passengers would be at the location, where Smith would see it would be a success. The dirigibles are made ""with enormous steel-framed balloon with envelopes of cotton fabric filled with hydrogen and helium"" (paragraph @NUM1), at the time that Smith wasn't thinking, ""hydrogen is highly flammable"" (paragraph @NUM2) as well as the cotton fabric would catch on fire also; it is a dangerous hazard if any incident would have been in a ""densely populated area."" Another obstacle they dealed with was the ""dirigibles could not more at the Empire State Building was an existing law against airships flying too low over urban areas"" (paragraph @NUM3) since it was illegal to dock the dirigibles in low areas, it couldn't happen for Smith, and the size of the dirigible, it's too long to not able to crash into one of the other buildings. Not only that but ""the mooring mast could not get close enough to tie up because of forceful winds. Fearing that the wind would blow the dirigible onto sharp spires of the building in the area"" (paragraph @NUM3) and it would most likely to happen since there are many buildings closely to one another in New York. With all these problems that they had faced through; failed; the dirigibles wasn't the future transportation by Al Smith, all of his plan's failed by the end."	3	3		3																						271	7	315	8	0	0	4.704797047970479	38.714285714285715	76	27	20	13	6	29	161	20.1	9.59	8.76	37	16.0	17.4	19.333333333333332	13.3	375
9902	15852	6	The builders of the Empire State Building had many obstacles in attempting to allow dirigibles to dock there. The number one obstacle was safety. The builders thought to themselves, How are we going to safetly land a dirigible thousands of feet above the ground, while its freely floating in midair? Plus when you attempt this you are above crowded New York streets. If there was ever a malfunction or error while docking then thousands of people may lose their lives. Its much easier lending dirigibles in an open field than in mid-air because you have much more room, your planting the dirigible on secure ground, and you can weigh it down so it doesnt move around. Yet landing in open fields is dangerous because on @DATE1 in @LOCATION2, New Jersey the German dirigible Hindenburg was destroyed by a fire. This example shows how that if that were to happen in mid-air over a crowded New York City street or block then many more casualties would have been recorded. These obstacles were real and these are some of the reasons why the idea of landing a dirigible in mid-air slowly went away, because it wasnt the most logical idea.	1	2		2																						198	9	221	6	0	1	4.722222222222222	22.0	55	23	17	13	6	17	112	11.8	9.52	8.0	31	9.5	11.22	8.666666666666666	11.2	277
9903	15853	6	The obsticals that the builders face in attempting to allow dirigibles dock at the Empire State Building are the law to fly that low to buildings. They also face structural problems in the building to be able to hold a dirigible. They also could not keep the dirigibles from moving because of the wind. They faced safty ishuse because of some dirigibles are filled with hydrogen and it is highly flamable. They did not want to have a fire over a densely populated area. They did not want what happen to the German dirigible Hindenburg in New Jersey to happen in down town New York. Dirigible have never dock there and never will because it is unsafe.	3	2		3																						117	7	124	0	0	0	4.564102564102564	16.714285714285715	26	17	8	8	2	9	66	8.4	8.52	7.7	17	7.4	9.07	9.0	10.3	169
9904	15854	6	"The excerpt ""The Mooring Mast"" by @ORGANIZATION2 describes the creation of The Mooring Mast, and its purpose to extending the height of the Empire State Building. Although during the 1930's the concern of the Mooring Mast serving as a docking area for drigibles, also known as today as blimps. After the 85th floor frame was built and the skeleton of the mast of steel and stainless steel glass windows, issues concerning the landing drigibles arose within the public.There were @NUM1 major reasons why the Mooring Mast of the Empire State Building was never really completed. One reason was because of safety. The excerpt explains how dirigibles from outside of U.S used hydrogen instead of helium. And, using hydrogen is extremely flammable. They used the example of the German diriglie Hindenburg being destroyed b/c it was on fire in @LOCATION1.Second reason was the problem of wind currents. Winds were extremely violent. Dirigibles would move and sway alot b/c of the strong winds. And the moving dirigibles being that they were at least @DATE2 ft long dangled high above urban areas which wasn't safe at all for people walking under it.Thirdly was the issue of it being against the law for airships to fly too low over urban areas was also a safety hazard for people. It would be illegal for dirigibles to be tied up on mooring mast above cities filled w/people risking that it might fall onto people."	3	4		4																						238	13	267	4	0	0	4.879166666666666	18.46153846153846	79	24	14	13	6	30	123	12.6	10.5	9.15	47	10.5	10.99	14.5	11.4	357
9906	15856	6	"The builders of the Empire State building faced several obstacles while attempting to let dirigibles dock on it. The first obstacle the builders encountered was the dirigible ability to dock on the building due to the building's structure. ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the frame"" (@NUM1). The frame of the building had to be modified and strengthened for the project to work. The next problem was the use of hydrogen in dirigibles, which is highly flamable. Anyone under the dirigible while it was docked could be in danger if the blimp was destroyed by fire. The biggest problem the builders encountered was the violent air currents. The back of the dirigibles would constantly swivel around while docked due to the constantly changing winds. The mooring mast was not a safe idea that could never have worked."	3	3		3																						151	9	170	3	0	0	4.927152317880795	16.77777777777778	41	20	10	5	1	15	84	11.2	10.56	8.34	26	9.5	10.47	12.8	11.9	220
9909	15859	6	When building the Empire State Building, the builders had to think about the Safety of allowing the dirigibles and their passengers dock there. They had to think about the winds at the top of the building. The wind currents change violently at the top of the building and because they wouldn't be able to weigh the back of the ship down, the dirigible would spin around and around the mooring mast. They also had to think about dirigibles from other countries. These dirigibles used hydrogen which is more flammable then the helium ships.	2	3		3																						93	5	101	2	0	0	4.795698924731183	18.6	24	13	4	6	3	7	60	10.5	10.04	7.11	11	8.2	10.45	11.1	10.8	129
9911	15861	6	"The builders of the Empire State Building faced many problems in attempting to dock dirigibles on the mast. One major problem was that the original Empire State Building, ""...could not simply drop a mooring mast,"" on the top of the building because the ""...single cable tether, would add stress to the building's frame. The stress of the dirigibles load and the wind pressure would have to be transmitted all the way to the building's foundation..."" Over sixty thousand dollars' worth of modifications had to be made to the building's frame work. One reason dirigibles were never docked on the mooring mast was due to ""The winds on top of the building were constantly shifting due to violent air current."" This makes it impossible for dirigibles to even approach the mass without being impaled by other buildings. There was also, ""...an existing law against airships flying too low over urban areas."" This made it illegal to even dock airships on top of the Empire State Building. Dirigibles contain hydrogen which is ""highly flammable."" If the Hindenburg incident had taken place in New York, the accident would have been ""much worse."" These reasons contributed to the builders' problems, and explain why the mooring mast was never used."	4	4		4																						205	11	242	6	0	0	5.04390243902439	18.636363636363637	67	24	12	11	2	25	112	11.6	10.68	8.1	36	9.4	10.17	11.6	10.8	302
9914	15864	6	"The workers' constructing the Empire State Building faced many problems while building a dockable mooring mast for dirigibles, two of which were that the winds at that height were unpredictable and foriegn dirigibles using hydrogen instead of helium. ""The greatest obstacle to the successful use of the mooring mast was nature itself. The winds on top of the building were constantly shifting due to Violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" (@CAPS1 @NUM1) This quote shows how unsafe it could be for dirigibles to dock up that high. The high winds could cause loosening of the dirigible which could cause it to go flying off, which is unsafe to the pedestrians. Also, ""Most dirigibles from out side of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" (@CAPS1 @NUM2) This shows yet another safety hazard the workers ran into. If something were to go wrong the dirigible could catch ablaze and come plummeting down to a large amount of pedestrians. These two are reasons or problem workers ran in to when deciding whether to not it would be safe or easy for dirigibles to dock at the mooring mast uptop the Empire State Building."	3	2		3																						217	12	241	5	0	0	4.875576036866359	18.083333333333332	59	25	20	10	6	22	120	17.1	10.86	8.45	35	14.2	14.98	20.333333333333332	13.9	315
9919	15869	6	"The obstacles the builders of the Empire State Building faced in attempting to allow dirigible to dock there are lack of a suitable landing area. In the excerpt they said ""The one obstacle was their expanded use in New York City was the lack of a suitable landing area"". Another obstacle was the climate like wind pressure. For example they said ""The stress of the dirigibles load and wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below"". The next obstacle is dirigibles from outside of the United States. The dirigibles German's use hydrogen which is flammable. They said ""Most dirigibles from outside of the United States use hydrogen rather than helium, and hydrogen is highly flammable. Thats obstacles the builders of the Empire State Building faced in attempting to allow dirigible to dock."	3	3		3																						145	8	163	2	0	0	5.020689655172414	18.125	49	17	8	4	2	11	72	11.3	10.84	7.58	20	9.2	10.27	12.6	12.6	219
9925	15875	6	Based on the excerpt, the obstacles the builders of the empire state building faced attempting to allow derigibles to dock there are the stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the buildings foundation which was eleven hundred feet below. But the greatest obstacle was the wind, which would constantly shift, due to violent air currents.	2	2		2																						66	2	72	3	0	0	4.984848484848484	33.0	20	9	2	2	2	7	37	18.5	11.67	10.06	15	15.0	18.65	21.0	0.0	96
9926	15876	6	"From the excerpt ""The Mooring Mast"" by Marcia Amidon @ORGANIZATION1 the builders faced obstacles to allow dirigible to dock on the empire State building. One obstacle that the builders faced is the lack of suitable landing area on the roof. For that reasoning they needed more room to dock the dirigible. Later they had to put a steel needle on top of the empire State building so the balloons could dock up and let people out. Next obstacle that they faced was that ""outside the U.S. used hydrogen rather than helium, and hydrogen is highly flammable. Therefore it was a risk to take to place a dirigible on top of the building if it blown up the building. Another reasing of an obstacle is that it was against the law for airships flying too low over urban areas for it can tie up and forceful winds will blow it in different directions. For that reasoning the winds could force the balloon to go in different directions and hit other building if the winds are strong. Those are obstacles the builders faced in the excerpt ""The Mooring Mast"" by @ORGANIZATION1."	3	3		3																						189	9	204	1	0	0	4.624338624338624	21.0	57	22	11	6	4	15	105	10.8	8.94	7.77	26	9.1	10.09	9.0	11.6	268
9934	15884	6	"The builders of the empire state building had to face alot of obsticles to try to get dirgibles to land there. One of those obsticles was making ""changes to existing Plans for the building's stelfame"". Another thing was nature the winds would not let a blimp land there. But the greatest reason was safety: ""Most dirigables from outside the United States used hydrogen rather than helium, and hydrogen is highly flamable""."	2	2		2																						71	4	82	1	0	0	4.957746478873239	17.75	25	9	3	4	2	10	37	10.8	10.26	8.74	12	7.9	10.5	11.125	11.7	101
9936	15886	6	"The builders of the dirigibles faced many obstacles trying to allow them to dock. One obstacle was there was a it was illegal for ""airships to fly to low"" over urban areas. It was illegal for it to ""tie up to the building. ""The purpose of the dirigibles was to be able to dock at the mast. If it couldn't fly up to the mast and dock there was no purpose in the mast or dirigibles. If they were to be able to dock they would need to be weighted down by lead weights. The problem with the weights was they would dangle above pedestrians. That was ""neither practical nor safe"" for the pedestrians on the street. If the dirigible docked at the top of the building, they would be held by a single cable. All the pressure on the cable would stress out the buildings frame. If that were to happen they would then have to strengthen and modify the buildings foundation. Overall the major obstacle they faced was not thinking through their plan of the dirigible. If they had thought it through these obstacles could have been prevented."	3	3		3																						190	13	211	1	0	0	4.410526315789474	14.615384615384615	33	26	13	3	5	20	123	7.3	7.36	6.83	24	5.9	8.43	8.5	9.9	254
